keypib;valorpib;anopib;setorpib;nomecidadepib;ufpib;codigoibge
19058;;2015;Agropecuária;MONTE ALEGRE DO SUL;SP;3531209
19059;;2015;Agropecuária;MONTE ALTO;SP;3531308
19060;;2015;Agropecuária;MONTE APRAZÍVEL;SP;3531407
19061;0;2015;Agropecuária;MONTE AZUL PAULISTA;SP;3531506
19062;0;2015;Agropecuária;MONTE CASTELO;SP;3531605
19063;;2015;Agropecuária;MONTE MOR;SP;3531803
19064;3099208000;2015;Agropecuária;MONTEIRO LOBATO;SP;3531704
19065;;2015;Agropecuária;MORRO AGUDO;SP;3531902
19066;;2015;Agropecuária;MORUNGABA;SP;3532009
19067;0;2015;Agropecuária;MOTUCA;SP;3532058
19068;0;2015;Agropecuária;MURUTINGA DO SUL;SP;3532108
19069;0;2015;Agropecuária;NANTES;SP;3532157
19070;;2015;Agropecuária;NARANDIBA;SP;3532207
19071;6409664000;2015;Agropecuária;NATIVIDADE DA SERRA;SP;3532306
19072;;2015;Agropecuária;NAZARÉ PAULISTA;SP;3532405
19073;;2015;Agropecuária;NEVES PAULISTA;SP;3532504
19074;;2015;Agropecuária;NHANDEARA;SP;3532603
19075;;2015;Agropecuária;NIPOÃ;SP;3532702
19076;0;2015;Agropecuária;NOVA ALIANÇA;SP;3532801
19077;;2015;Agropecuária;NOVA CAMPINA;SP;3532827
19078;9622627000;2015;Agropecuária;NOVA CANAÃ PAULISTA;SP;3532843
19079;0;2015;Agropecuária;NOVA CASTILHO;SP;3532868
19080;0;2015;Agropecuária;NOVA EUROPA;SP;3532900
19081;;2015;Agropecuária;NOVA GRANADA;SP;3533007
19082;2087879000;2015;Agropecuária;NOVA GUATAPORANGA;SP;3533106
19083;;2015;Agropecuária;NOVA INDEPENDÊNCIA;SP;3533205
19084;3597588000;2015;Agropecuária;NOVA LUZITÂNIA;SP;3533304
19085;0;2015;Agropecuária;NOVA ODESSA;SP;3533403
19086;7856002000;2015;Agropecuária;NOVAIS;SP;3533254
19087;;2015;Agropecuária;NOVO HORIZONTE;SP;3533502
19088;0;2015;Agropecuária;NUPORANGA;SP;3533601
19089;0;2015;Agropecuária;OCAUÇU;SP;3533700
19090;0;2015;Agropecuária;ÓLEO;SP;3533809
19091;0;2015;Agropecuária;OLÍMPIA;SP;3533908
19092;;2015;Agropecuária;ONDA VERDE;SP;3534005
19093;;2015;Agropecuária;ORIENTE;SP;3534104
19094;0;2015;Agropecuária;ORINDIÚVA;SP;3534203
19095;;2015;Agropecuária;ORLÂNDIA;SP;3534302
19096;746899000;2015;Agropecuária;OSASCO;SP;3534401
19097;0;2015;Agropecuária;OSCAR BRESSANE;SP;3534500
19098;0;2015;Agropecuária;OSVALDO CRUZ;SP;3534609
19099;0;2015;Agropecuária;OURINHOS;SP;3534708
19100;0;2015;Agropecuária;OURO VERDE;SP;3534807
19101;0;2015;Agropecuária;OUROESTE;SP;3534757
19102;0;2015;Agropecuária;PACAEMBU;SP;3534906
19103;;2015;Agropecuária;PALESTINA;SP;3535002
19104;0;2015;Agropecuária;PALMARES PAULISTA;SP;3535101
19105;;2015;Agropecuária;PALMEIRA D'OESTE;SP;3535200
19106;;2015;Agropecuária;PALMITAL;SP;3535309
19107;0;2015;Agropecuária;PANORAMA;SP;3535408
19108;101087000;2015;Agropecuária;PARAGUAÇU PAULISTA;SP;3535507
19109;;2015;Agropecuária;PARAIBUNA;SP;3535606
19110;;2015;Agropecuária;PARAÍSO;SP;3535705
19111;;2015;Agropecuária;PARANAPANEMA;SP;3535804
19112;0;2015;Agropecuária;PARANAPUÃ;SP;3535903
19113;;2015;Agropecuária;PARAPUÃ;SP;3536000
19114;7583729000;2015;Agropecuária;PARDINHO;SP;3536109
19115;;2015;Agropecuária;PARIQUERA-AÇU;SP;3536208
19116;9385471000;2015;Agropecuária;PARISI;SP;3536257
19117;;2015;Agropecuária;PATROCÍNIO PAULISTA;SP;3536307
19118;;2015;Agropecuária;PAULICÉIA;SP;3536406
19119;0;2015;Agropecuária;PAULÍNIA;SP;3536505
19120;3229533000;2015;Agropecuária;PAULISTÂNIA;SP;3536570
19121;;2015;Agropecuária;PAULO DE FARIA;SP;3536604
19122;;2015;Agropecuária;PEDERNEIRAS;SP;3536703
19123;;2015;Agropecuária;PEDRA BELA;SP;3536802
19124;0;2015;Agropecuária;PEDRANÓPOLIS;SP;3536901
19125;;2015;Agropecuária;PEDREGULHO;SP;3537008
19126;8050047000;2015;Agropecuária;PEDREIRA;SP;3537107
19127;0;2015;Agropecuária;PEDRINHAS PAULISTA;SP;3537156
19128;0;2015;Agropecuária;PEDRO DE TOLEDO;SP;3537206
19129;0;2015;Agropecuária;PENÁPOLIS;SP;3537305
19130;;2015;Agropecuária;PEREIRA BARRETO;SP;3537404
19131;;2015;Agropecuária;PEREIRAS;SP;3537503
19132;;2015;Agropecuária;PERUÍBE;SP;3537602
19133;;2015;Agropecuária;PIACATU;SP;3537701
19134;;2015;Agropecuária;PIEDADE;SP;3537800
19135;;2015;Agropecuária;PILAR DO SUL;SP;3537909
19136;0;2015;Agropecuária;PINDAMONHANGABA;SP;3538006
19137;;2015;Agropecuária;PINDORAMA;SP;3538105
19138;;2015;Agropecuária;PINHALZINHO;SP;3538204
19139;0;2015;Agropecuária;PIQUEROBI;SP;3538303
19140;3312711000;2015;Agropecuária;PIQUETE;SP;3538501
19141;;2015;Agropecuária;PIRACAIA;SP;3538600
19142;0;2015;Agropecuária;PIRACICABA;SP;3538709
19143;;2015;Agropecuária;PIRAJU;SP;3538808
19144;;2015;Agropecuária;PIRAJUÍ;SP;3538907
19145;;2015;Agropecuária;PIRANGI;SP;3539004
19146;124483000;2015;Agropecuária;PIRAPORA DO BOM JESUS;SP;3539103
19147;;2015;Agropecuária;PIRAPOZINHO;SP;3539202
19148;0;2015;Agropecuária;PIRASSUNUNGA;SP;3539301
19149;;2015;Agropecuária;PIRATININGA;SP;3539400
19150;0;2015;Agropecuária;PITANGUEIRAS;SP;3539509
19151;0;2015;Agropecuária;PLANALTO;SP;3539608
19152;0;2015;Agropecuária;PLATINA;SP;3539707
19153;2449374000;2015;Agropecuária;POÁ;SP;3539806
19154;;2015;Agropecuária;POLONI;SP;3539905
19155;;2015;Agropecuária;POMPÉIA;SP;3540002
19156;0;2015;Agropecuária;PONGAÍ;SP;3540101
19157;;2015;Agropecuária;PONTAL;SP;3540200
19158;;2015;Agropecuária;PONTALINDA;SP;3540259
19159;;2015;Agropecuária;PONTES GESTAL;SP;3540309
19160;0;2015;Agropecuária;POPULINA;SP;3540408
19161;;2015;Agropecuária;PORANGABA;SP;3540507
19162;134490000;2015;Agropecuária;PORTO FELIZ;SP;3540606
19163;0;2015;Agropecuária;PORTO FERREIRA;SP;3540705
19164;1166433000;2015;Agropecuária;POTIM;SP;3540754
19165;;2015;Agropecuária;POTIRENDABA;SP;3540804
19166;4671542000;2015;Agropecuária;PRACINHA;SP;3540853
19167;;2015;Agropecuária;PRADÓPOLIS;SP;3540903
19168;2880896000;2015;Agropecuária;PRAIA GRANDE;SP;3541000
19169;0;2015;Agropecuária;PRATÂNIA;SP;3541059
19170;0;2015;Agropecuária;PRESIDENTE ALVES;SP;3541109
19171;;2015;Agropecuária;PRESIDENTE BERNARDES;SP;3541208
19172;0;2015;Agropecuária;PRESIDENTE EPITÁCIO;SP;3541307
19173;0;2015;Agropecuária;PRESIDENTE PRUDENTE;SP;3541406
19174;;2015;Agropecuária;PRESIDENTE VENCESLAU;SP;3541505
19175;0;2015;Agropecuária;PROMISSÃO;SP;3541604
19176;0;2015;Agropecuária;QUADRA;SP;3541653
19177;;2015;Agropecuária;QUATÁ;SP;3541703
19178;;2015;Agropecuária;QUEIROZ;SP;3541802
19179;3069954000;2015;Agropecuária;QUELUZ;SP;3541901
19180;;2015;Agropecuária;QUINTANA;SP;3542008
19181;;2015;Agropecuária;RAFARD;SP;3542107
19182;;2015;Agropecuária;RANCHARIA;SP;3542206
19183;0;2015;Agropecuária;REDENÇÃO DA SERRA;SP;3542305
19184;;2015;Agropecuária;REGENTE FEIJÓ;SP;3542404
19185;0;2015;Agropecuária;REGINÓPOLIS;SP;3542503
19186;0;2015;Agropecuária;REGISTRO;SP;3542602
19187;;2015;Agropecuária;RESTINGA;SP;3542701
19188;9681896000;2015;Agropecuária;RIBEIRA;SP;3542800
19189;;2015;Agropecuária;RIBEIRÃO BONITO;SP;3542909
19190;;2015;Agropecuária;RIBEIRÃO BRANCO;SP;3543006
19191;0;2015;Agropecuária;RIBEIRÃO CORRENTE;SP;3543105
19192;0;2015;Agropecuária;RIBEIRÃO DO SUL;SP;3543204
19193;9623977000;2015;Agropecuária;RIBEIRÃO DOS ÍNDIOS;SP;3543238
19194;;2015;Agropecuária;RIBEIRÃO GRANDE;SP;3543253
19195;1756902000;2015;Agropecuária;RIBEIRÃO PIRES;SP;3543303
19196;0;2015;Agropecuária;RIBEIRÃO PRETO;SP;3543402
19197;;2015;Agropecuária;RIFAINA;SP;3543600
19198;;2015;Agropecuária;RINCÃO;SP;3543709
19199;;2015;Agropecuária;RINÓPOLIS;SP;3543808
19200;0;2015;Agropecuária;RIO CLARO;SP;3543907
19201;0;2015;Agropecuária;RIO DAS PEDRAS;SP;3544004
19202;598727000;2015;Agropecuária;RIO GRANDE DA SERRA;SP;3544103
19203;0;2015;Agropecuária;RIOLÂNDIA;SP;3544202
19204;0;2015;Agropecuária;RIVERSUL;SP;3543501
19205;0;2015;Agropecuária;ROSANA;SP;3544251
19206;3435067000;2015;Agropecuária;ROSEIRA;SP;3544301
19207;0;2015;Agropecuária;RUBIÁCEA;SP;3544400
19208;0;2015;Agropecuária;RUBINÉIA;SP;3544509
19209;0;2015;Agropecuária;SABINO;SP;3544608
19210;0;2015;Agropecuária;SAGRES;SP;3544707
19211;0;2015;Agropecuária;SALES;SP;3544806
19212;;2015;Agropecuária;SALES OLIVEIRA;SP;3544905
19213;0;2015;Agropecuária;SALESÓPOLIS;SP;3545001
19214;0;2015;Agropecuária;SALMOURÃO;SP;3545100
19215;;2015;Agropecuária;SALTINHO;SP;3545159
19216;0;2015;Agropecuária;SALTO;SP;3545209
19217;;2015;Agropecuária;SALTO DE PIRAPORA;SP;3545308
19218;;2015;Agropecuária;SALTO GRANDE;SP;3545407
19219;;2015;Agropecuária;SANDOVALINA;SP;3545506
19220;;2015;Agropecuária;SANTA ADÉLIA;SP;3545605
19221;;2015;Agropecuária;SANTA ALBERTINA;SP;3545704
19222;0;2015;Agropecuária;SANTA BÁRBARA D'OESTE;SP;3545803
19223;;2015;Agropecuária;SANTA BRANCA;SP;3546009
19224;0;2015;Agropecuária;SANTA CLARA D'OESTE;SP;3546108
19225;;2015;Agropecuária;SANTA CRUZ DA CONCEIÇÃO;SP;3546207
19226;0;2015;Agropecuária;SANTA CRUZ DA ESPERANÇA;SP;3546256
19227;;2015;Agropecuária;SANTA CRUZ DAS PALMEIRAS;SP;3546306
19228;;2015;Agropecuária;SANTA CRUZ DO RIO PARDO;SP;3546405
19229;0;2015;Agropecuária;SANTA ERNESTINA;SP;3546504
19230;;2015;Agropecuária;SANTA FÉ DO SUL;SP;3546603
19231;8913225000;2015;Agropecuária;SANTA GERTRUDES;SP;3546702
19232;;2015;Agropecuária;SANTA ISABEL;SP;3546801
19233;0;2015;Agropecuária;SANTA LÚCIA;SP;3546900
19234;;2015;Agropecuária;SANTA MARIA DA SERRA;SP;3547007
19235;0;2015;Agropecuária;SANTA MERCEDES;SP;3547106
19236;0;2015;Agropecuária;SANTA RITA D'OESTE;SP;3547403
19237;;2015;Agropecuária;SANTA RITA DO PASSA QUATRO;SP;3547502
19238;;2015;Agropecuária;SANTA ROSA DE VITERBO;SP;3547601
19239;6243308000;2015;Agropecuária;SANTA SALETE;SP;3547650
19240;7351299000;2015;Agropecuária;SANTANA DA PONTE PENSA;SP;3547205
19241;0;2015;Agropecuária;SANTANA DE PARNAÍBA;SP;3547304
19242;0;2015;Agropecuária;SANTO ANASTÁCIO;SP;3547700
19243;965643000;2015;Agropecuária;SANTO ANDRÉ;SP;3547809
19244;;2015;Agropecuária;SANTO ANTÔNIO DA ALEGRIA;SP;3547908
19245;;2015;Agropecuária;SANTO ANTÔNIO DE POSSE;SP;3548005
19246;;2015;Agropecuária;SANTO ANTÔNIO DO ARACANGUÁ;SP;3548054
19247;;2015;Agropecuária;SANTO ANTÔNIO DO JARDIM;SP;3548104
19248;7835427000;2015;Agropecuária;SANTO ANTÔNIO DO PINHAL;SP;3548203
19249;4154846000;2015;Agropecuária;SANTO EXPEDITO;SP;3548302
19250;7225202000;2015;Agropecuária;SANTÓPOLIS DO AGUAPEÍ;SP;3548401
19251;2776772000;2015;Agropecuária;SANTOS;SP;3548500
19252;;2015;Agropecuária;SÃO BENTO DO SAPUCAÍ;SP;3548609
19253;7507102000;2015;Agropecuária;SÃO BERNARDO DO CAMPO;SP;3548708
19254;23417000;2015;Agropecuária;SÃO CAETANO DO SUL;SP;3548807
19255;0;2015;Agropecuária;SÃO CARLOS;SP;3548906
19256;0;2015;Agropecuária;SÃO FRANCISCO;SP;3549003
19257;0;2015;Agropecuária;SÃO JOÃO DA BOA VISTA;SP;3549102
19258;7963818000;2015;Agropecuária;SÃO JOÃO DAS DUAS PONTES;SP;3549201
19259;9736368000;2015;Agropecuária;SÃO JOÃO DE IRACEMA;SP;3549250
19260;0;2015;Agropecuária;SÃO JOÃO DO PAU D'ALHO;SP;3549300
19261;;2015;Agropecuária;SÃO JOAQUIM DA BARRA;SP;3549409
19262;0;2015;Agropecuária;SÃO JOSÉ DA BELA VISTA;SP;3549508
19263;6537339000;2015;Agropecuária;SÃO JOSÉ DO BARREIRO;SP;3549607
19264;0;2015;Agropecuária;SÃO JOSÉ DO RIO PARDO;SP;3549706
19265;0;2015;Agropecuária;SÃO JOSÉ DO RIO PRETO;SP;3549805
19266;0;2015;Agropecuária;SÃO JOSÉ DOS CAMPOS;SP;3549904
19267;997305000;2015;Agropecuária;SÃO LOURENÇO DA SERRA;SP;3549953
19268;0;2015;Agropecuária;SÃO LUIZ DO PARAITINGA;SP;3550001
19269;;2015;Agropecuária;SÃO MANUEL;SP;3550100
19270;;2015;Agropecuária;SÃO MIGUEL ARCANJO;SP;3550209
19271;0;2015;Agropecuária;SÃO PAULO;SP;3550308
19272;0;2015;Agropecuária;SÃO PEDRO;SP;3550407
19273;;2015;Agropecuária;SÃO PEDRO DO TURVO;SP;3550506
19274;0;2015;Agropecuária;SÃO ROQUE;SP;3550605
19275;8487421000;2015;Agropecuária;SÃO SEBASTIÃO;SP;3550704
19276;;2015;Agropecuária;SÃO SEBASTIÃO DA GRAMA;SP;3550803
19277;;2015;Agropecuária;SÃO SIMÃO;SP;3550902
19278;2347397000;2015;Agropecuária;SÃO VICENTE;SP;3551009
19279;;2015;Agropecuária;SARAPUÍ;SP;3551108
19280;;2015;Agropecuária;SARUTAIÁ;SP;3551207
19281;;2015;Agropecuária;SEBASTIANÓPOLIS DO SUL;SP;3551306
19282;;2015;Agropecuária;SERRA AZUL;SP;3551405
19283;;2015;Agropecuária;SERRA NEGRA;SP;3551603
19284;;2015;Agropecuária;SERRANA;SP;3551504
19285;0;2015;Agropecuária;SERTÃOZINHO;SP;3551702
19286;;2015;Agropecuária;SETE BARRAS;SP;3551801
19287;9360877000;2015;Agropecuária;SEVERÍNIA;SP;3551900
19288;6628685000;2015;Agropecuária;SILVEIRAS;SP;3552007
19289;;2015;Agropecuária;SOCORRO;SP;3552106
19290;0;2015;Agropecuária;SOROCABA;SP;3552205
19291;;2015;Agropecuária;SUD MENNUCCI;SP;3552304
19292;116805000;2015;Agropecuária;SUMARÉ;SP;3552403
19293;;2015;Agropecuária;SUZANÁPOLIS;SP;3552551
19294;0;2015;Agropecuária;SUZANO;SP;3552502
19295;;2015;Agropecuária;TABAPUÃ;SP;3552601
19296;;2015;Agropecuária;TABATINGA;SP;3552700
19297;142266000;2015;Agropecuária;TABOÃO DA SERRA;SP;3552809
19298;0;2015;Agropecuária;TACIBA;SP;3552908
19299;;2015;Agropecuária;TAGUAÍ;SP;3553005
19300;0;2015;Agropecuária;TAIAÇU;SP;3553104
19301;0;2015;Agropecuária;TAIÚVA;SP;3553203
19302;;2015;Agropecuária;TAMBAÚ;SP;3553302
19303;0;2015;Agropecuária;TANABI;SP;3553401
19304;;2015;Agropecuária;TAPIRAÍ;SP;3553500
19305;;2015;Agropecuária;TAPIRATIBA;SP;3553609
19306;0;2015;Agropecuária;TAQUARAL;SP;3553658
19307;0;2015;Agropecuária;TAQUARITINGA;SP;3553708
19308;;2015;Agropecuária;TAQUARITUBA;SP;3553807
19309;0;2015;Agropecuária;TAQUARIVAÍ;SP;3553856
19310;0;2015;Agropecuária;TARABAI;SP;3553906
19311;;2015;Agropecuária;TARUMÃ;SP;3553955
19312;0;2015;Agropecuária;TATUÍ;SP;3554003
19313;0;2015;Agropecuária;TAUBATÉ;SP;3554102
19314;0;2015;Agropecuária;TEJUPÁ;SP;3554201
19315;;2015;Agropecuária;TEODORO SAMPAIO;SP;3554300
19316;;2015;Agropecuária;TERRA ROXA;SP;3554409
19317;;2015;Agropecuária;TIETÊ;SP;3554508
19318;0;2015;Agropecuária;TIMBURI;SP;3554607
19319;0;2015;Agropecuária;TORRE DE PEDRA;SP;3554656
19320;;2015;Agropecuária;TORRINHA;SP;3554706
19321;6898513000;2015;Agropecuária;TRABIJU;SP;3554755
19322;5936579000;2015;Agropecuária;TREMEMBÉ;SP;3554805
19323;0;2015;Agropecuária;TRÊS FRONTEIRAS;SP;3554904
19324;0;2015;Agropecuária;TUIUTI;SP;3554953
19325;0;2015;Agropecuária;TUPÃ;SP;3555000
19326;;2015;Agropecuária;TUPI PAULISTA;SP;3555109
19327;8585184000;2015;Agropecuária;TURIÚBA;SP;3555208
19328;0;2015;Agropecuária;TURMALINA;SP;3555307
19329;0;2015;Agropecuária;UBARANA;SP;3555356
19330;0;2015;Agropecuária;UBATUBA;SP;3555406
19331;0;2015;Agropecuária;UBIRAJARA;SP;3555505
19332;;2015;Agropecuária;UCHOA;SP;3555604
19333;0;2015;Agropecuária;UNIÃO PAULISTA;SP;3555703
19334;;2015;Agropecuária;URÂNIA;SP;3555802
19335;0;2015;Agropecuária;URU;SP;3555901
19336;;2015;Agropecuária;URUPÊS;SP;3556008
19337;0;2015;Agropecuária;VALENTIM GENTIL;SP;3556107
19338;0;2015;Agropecuária;VALINHOS;SP;3556206
19339;;2015;Agropecuária;VALPARAÍSO;SP;3556305
19340;0;2015;Agropecuária;VARGEM;SP;3556354
19341;;2015;Agropecuária;VARGEM GRANDE DO SUL;SP;3556404
19342;;2015;Agropecuária;VARGEM GRANDE PAULISTA;SP;3556453
19343;1628829000;2015;Agropecuária;VÁRZEA PAULISTA;SP;3556503
19344;0;2015;Agropecuária;VERA CRUZ;SP;3556602
19345;0;2015;Agropecuária;VINHEDO;SP;3556701
19346;;2015;Agropecuária;VIRADOURO;SP;3556800
19347;;2015;Agropecuária;VISTA ALEGRE DO ALTO;SP;3556909
19348;5258841000;2015;Agropecuária;VITÓRIA BRASIL;SP;3556958
19349;0;2015;Agropecuária;VOTORANTIM;SP;3557006
19350;0;2015;Agropecuária;VOTUPORANGA;SP;3557105
19351;0;2015;Agropecuária;ZACARIAS;SP;3557154
19352;41846000;2016;Agropecuária;ADAMANTINA;SP;3500105
19353;0;2016;Agropecuária;ADOLFO;SP;3500204
19354;;2016;Agropecuária;AGUAÍ;SP;3500303
19355;;2016;Agropecuária;ÁGUAS DA PRATA;SP;3500402
19356;5835331000;2016;Agropecuária;ÁGUAS DE LINDÓIA;SP;3500501
19357;;2016;Agropecuária;ÁGUAS DE SANTA BÁRBARA;SP;3500550
19358;0;2016;Agropecuária;ÁGUAS DE SÃO PEDRO;SP;3500600
19359;0;2016;Agropecuária;AGUDOS;SP;3500709
19360;0;2016;Agropecuária;ALAMBARI;SP;3500758
19361;6309857000;2016;Agropecuária;ALFREDO MARCONDES;SP;3500808
19362;0;2016;Agropecuária;ALTAIR;SP;3500907
19363;155438000;2016;Agropecuária;ALTINÓPOLIS;SP;3501004
19364;0;2016;Agropecuária;ALTO ALEGRE;SP;3501103
19365;1817804000;2016;Agropecuária;ALUMÍNIO;SP;3501152
19366;0;2016;Agropecuária;ÁLVARES FLORENCE;SP;3501202
19367;;2016;Agropecuária;ÁLVARES MACHADO;SP;3501301
19368;0;2016;Agropecuária;ÁLVARO DE CARVALHO;SP;3501400
19369;;2016;Agropecuária;ALVINLÂNDIA;SP;3501509
19370;0;2016;Agropecuária;AMERICANA;SP;3501608
19371;;2016;Agropecuária;AMÉRICO BRASILIENSE;SP;3501707
19372;0;2016;Agropecuária;AMÉRICO DE CAMPOS;SP;3501806
19373;0;2016;Agropecuária;AMPARO;SP;3501905
19374;;2016;Agropecuária;ANALÂNDIA;SP;3502002
19375;0;2016;Agropecuária;ANDRADINA;SP;3502101
19376;;2016;Agropecuária;ANGATUBA;SP;3502200
19377;;2016;Agropecuária;ANHEMBI;SP;3502309
19378;0;2016;Agropecuária;ANHUMAS;SP;3502408
19379;1862633000;2016;Agropecuária;APARECIDA;SP;3502507
19380;;2016;Agropecuária;APARECIDA D'OESTE;SP;3502606
19381;;2016;Agropecuária;APIAÍ;SP;3502705
19382;1213114000;2016;Agropecuária;ARAÇARIGUAMA;SP;3502754
19383;0;2016;Agropecuária;ARAÇATUBA;SP;3502804
19384;;2016;Agropecuária;ARAÇOIABA DA SERRA;SP;3502903
19385;0;2016;Agropecuária;ARAMINA;SP;3503000
19386;0;2016;Agropecuária;ARANDU;SP;3503109
19387;1885935000;2016;Agropecuária;ARAPEÍ;SP;3503158
19388;0;2016;Agropecuária;ARARAQUARA;SP;3503208
19389;0;2016;Agropecuária;ARARAS;SP;3503307
19390;0;2016;Agropecuária;ARCO-ÍRIS;SP;3503356
19391;;2016;Agropecuária;AREALVA;SP;3503406
19392;6323043000;2016;Agropecuária;AREIAS;SP;3503505
19393;;2016;Agropecuária;AREIÓPOLIS;SP;3503604
19394;0;2016;Agropecuária;ARIRANHA;SP;3503703
19395;0;2016;Agropecuária;ARTUR NOGUEIRA;SP;3503802
19396;0;2016;Agropecuária;ARUJÁ;SP;3503901
19397;0;2016;Agropecuária;ASPÁSIA;SP;3503950
19398;0;2016;Agropecuária;ASSIS;SP;3504008
19399;189580000;2016;Agropecuária;ATIBAIA;SP;3504107
19400;;2016;Agropecuária;AURIFLAMA;SP;3504206
19401;;2016;Agropecuária;AVAÍ;SP;3504305
19402;;2016;Agropecuária;AVANHANDAVA;SP;3504404
19403;0;2016;Agropecuária;AVARÉ;SP;3504503
19404;;2016;Agropecuária;BADY BASSITT;SP;3504602
19405;0;2016;Agropecuária;BALBINOS;SP;3504701
19406;;2016;Agropecuária;BÁLSAMO;SP;3504800
19407;9763344000;2016;Agropecuária;BANANAL;SP;3504909
19408;0;2016;Agropecuária;BARÃO DE ANTONINA;SP;3505005
19409;0;2016;Agropecuária;BARBOSA;SP;3505104
19410;;2016;Agropecuária;BARIRI;SP;3505203
19411;;2016;Agropecuária;BARRA BONITA;SP;3505302
19412;0;2016;Agropecuária;BARRA DO CHAPÉU;SP;3505351
19413;4141112000;2016;Agropecuária;BARRA DO TURVO;SP;3505401
19414;0;2016;Agropecuária;BARRETOS;SP;3505500
19415;;2016;Agropecuária;BARRINHA;SP;3505609
19416;315721000;2016;Agropecuária;BARUERI;SP;3505708
19417;;2016;Agropecuária;BASTOS;SP;3505807
19418;;2016;Agropecuária;BATATAIS;SP;3505906
19419;0;2016;Agropecuária;BAURU;SP;3506003
19420;0;2016;Agropecuária;BEBEDOURO;SP;3506102
19421;;2016;Agropecuária;BENTO DE ABREU;SP;3506201
19422;;2016;Agropecuária;BERNARDINO DE CAMPOS;SP;3506300
19423;5615315000;2016;Agropecuária;BERTIOGA;SP;3506359
19424;0;2016;Agropecuária;BILAC;SP;3506409
19425;0;2016;Agropecuária;BIRIGUI;SP;3506508
19426;0;2016;Agropecuária;BIRITIBA MIRIM;SP;3506607
19427;;2016;Agropecuária;BOA ESPERANÇA DO SUL;SP;3506706
19428;;2016;Agropecuária;BOCAINA;SP;3506805
19429;;2016;Agropecuária;BOFETE;SP;3506904
19430;0;2016;Agropecuária;BOITUVA;SP;3507001
19431;9665357000;2016;Agropecuária;BOM JESUS DOS PERDÕES;SP;3507100
19432;5290797000;2016;Agropecuária;BOM SUCESSO DE ITARARÉ;SP;3507159
19433;0;2016;Agropecuária;BORÁ;SP;3507209
19434;;2016;Agropecuária;BORACÉIA;SP;3507308
19435;;2016;Agropecuária;BORBOREMA;SP;3507407
19436;0;2016;Agropecuária;BOREBI;SP;3507456
19437;0;2016;Agropecuária;BOTUCATU;SP;3507506
19438;0;2016;Agropecuária;BRAGANÇA PAULISTA;SP;3507605
19439;0;2016;Agropecuária;BRAÚNA;SP;3507704
19440;;2016;Agropecuária;BREJO ALEGRE;SP;3507753
19441;;2016;Agropecuária;BRODOWSKI;SP;3507803
19442;;2016;Agropecuária;BROTAS;SP;3507902
19443;0;2016;Agropecuária;BURI;SP;3508009
19444;;2016;Agropecuária;BURITAMA;SP;3508108
19445;;2016;Agropecuária;BURITIZAL;SP;3508207
19446;;2016;Agropecuária;CABRÁLIA PAULISTA;SP;3508306
19447;0;2016;Agropecuária;CABREÚVA;SP;3508405
19448;0;2016;Agropecuária;CAÇAPAVA;SP;3508504
19449;;2016;Agropecuária;CACHOEIRA PAULISTA;SP;3508603
19450;;2016;Agropecuária;CACONDE;SP;3508702
19451;;2016;Agropecuária;CAFELÂNDIA;SP;3508801
19452;;2016;Agropecuária;CAIABU;SP;3508900
19453;2432107000;2016;Agropecuária;CAIEIRAS;SP;3509007
19454;0;2016;Agropecuária;CAIUÁ;SP;3509106
19455;2357293000;2016;Agropecuária;CAJAMAR;SP;3509205
19456;204624000;2016;Agropecuária;CAJATI;SP;3509254
19457;0;2016;Agropecuária;CAJOBI;SP;3509304
19458;;2016;Agropecuária;CAJURU;SP;3509403
19459;;2016;Agropecuária;CAMPINA DO MONTE ALEGRE;SP;3509452
19460;0;2016;Agropecuária;CAMPINAS;SP;3509502
19461;7865159000;2016;Agropecuária;CAMPO LIMPO PAULISTA;SP;3509601
19462;4556726000;2016;Agropecuária;CAMPOS DO JORDÃO;SP;3509700
19463;0;2016;Agropecuária;CAMPOS NOVOS PAULISTA;SP;3509809
19464;;2016;Agropecuária;CANANÉIA;SP;3509908
19465;5053469000;2016;Agropecuária;CANAS;SP;3509957
19466;;2016;Agropecuária;CÂNDIDO MOTA;SP;3510005
19467;;2016;Agropecuária;CÂNDIDO RODRIGUES;SP;3510104
19468;9279836000;2016;Agropecuária;CANITAR;SP;3510153
19469;;2016;Agropecuária;CAPÃO BONITO;SP;3510203
19470;;2016;Agropecuária;CAPELA DO ALTO;SP;3510302
19471;;2016;Agropecuária;CAPIVARI;SP;3510401
19472;0;2016;Agropecuária;CARAGUATATUBA;SP;3510500
19473;225515000;2016;Agropecuária;CARAPICUÍBA;SP;3510609
19474;;2016;Agropecuária;CARDOSO;SP;3510708
19475;0;2016;Agropecuária;CASA BRANCA;SP;3510807
19476;0;2016;Agropecuária;CÁSSIA DOS COQUEIROS;SP;3510906
19477;;2016;Agropecuária;CASTILHO;SP;3511003
19478;0;2016;Agropecuária;CATANDUVA;SP;3511102
19479;0;2016;Agropecuária;CATIGUÁ;SP;3511201
19480;;2016;Agropecuária;CEDRAL;SP;3511300
19481;0;2016;Agropecuária;CERQUEIRA CÉSAR;SP;3511409
19482;0;2016;Agropecuária;CERQUILHO;SP;3511508
19483;;2016;Agropecuária;CESÁRIO LANGE;SP;3511607
19484;;2016;Agropecuária;CHARQUEADA;SP;3511706
