ValorPIB,SetorPIB,AnoPIB,NomeCidadePIB,UFPIB,CodigoIBGE
0,Comércio e Serviços,2011,RUBIÁCEA,SP,3544400
0,Comércio e Serviços,2011,RUBINÉIA,SP,3544509
0,Comércio e Serviços,2011,SABINO,SP,3544608
0,Comércio e Serviços,2011,SAGRES,SP,3544707
0,Comércio e Serviços,2011,SALES,SP,3544806
,Comércio e Serviços,2011,SALES OLIVEIRA,SP,3544905
0,Comércio e Serviços,2011,SALESÓPOLIS,SP,3545001
0,Comércio e Serviços,2011,SALMOURÃO,SP,3545100
,Comércio e Serviços,2011,SALTINHO,SP,3545159
1784963000,Comércio e Serviços,2011,SALTO,SP,3545209
0,Comércio e Serviços,2011,SALTO DE PIRAPORA,SP,3545308
,Comércio e Serviços,2011,SALTO GRANDE,SP,3545407
,Comércio e Serviços,2011,SANDOVALINA,SP,3545506
0,Comércio e Serviços,2011,SANTA ADÉLIA,SP,3545605
,Comércio e Serviços,2011,SANTA ALBERTINA,SP,3545704
1515128000,Comércio e Serviços,2011,SANTA BÁRBARA D'OESTE,SP,3545803
,Comércio e Serviços,2011,SANTA BRANCA,SP,3546009
6709358000,Comércio e Serviços,2011,SANTA CLARA D'OESTE,SP,3546108
,Comércio e Serviços,2011,SANTA CRUZ DA CONCEIÇÃO,SP,3546207
5286994000,Comércio e Serviços,2011,SANTA CRUZ DA ESPERANÇA,SP,3546256
,Comércio e Serviços,2011,SANTA CRUZ DAS PALMEIRAS,SP,3546306
,Comércio e Serviços,2011,SANTA CRUZ DO RIO PARDO,SP,3546405
0,Comércio e Serviços,2011,SANTA ERNESTINA,SP,3546504
310079000,Comércio e Serviços,2011,SANTA FÉ DO SUL,SP,3546603
0,Comércio e Serviços,2011,SANTA GERTRUDES,SP,3546702
444800000,Comércio e Serviços,2011,SANTA ISABEL,SP,3546801
0,Comércio e Serviços,2011,SANTA LÚCIA,SP,3546900
,Comércio e Serviços,2011,SANTA MARIA DA SERRA,SP,3547007
0,Comércio e Serviços,2011,SANTA MERCEDES,SP,3547106
0,Comércio e Serviços,2011,SANTA RITA D'OESTE,SP,3547403
0,Comércio e Serviços,2011,SANTA RITA DO PASSA QUATRO,SP,3547502
192051000,Comércio e Serviços,2011,SANTA ROSA DE VITERBO,SP,3547601
3513514000,Comércio e Serviços,2011,SANTA SALETE,SP,3547650
4518849000,Comércio e Serviços,2011,SANTANA DA PONTE PENSA,SP,3547205
3393672000,Comércio e Serviços,2011,SANTANA DE PARNAÍBA,SP,3547304
122154000,Comércio e Serviços,2011,SANTO ANASTÁCIO,SP,3547700
11399246000,Comércio e Serviços,2011,SANTO ANDRÉ,SP,3547809
,Comércio e Serviços,2011,SANTO ANTÔNIO DA ALEGRIA,SP,3547908
,Comércio e Serviços,2011,SANTO ANTÔNIO DE POSSE,SP,3548005
,Comércio e Serviços,2011,SANTO ANTÔNIO DO ARACANGUÁ,SP,3548054
,Comércio e Serviços,2011,SANTO ANTÔNIO DO JARDIM,SP,3548104
0,Comércio e Serviços,2011,SANTO ANTÔNIO DO PINHAL,SP,3548203
5883581000,Comércio e Serviços,2011,SANTO EXPEDITO,SP,3548302
0,Comércio e Serviços,2011,SANTÓPOLIS DO AGUAPEÍ,SP,3548401
10013487000,Comércio e Serviços,2011,SANTOS,SP,3548500
0,Comércio e Serviços,2011,SÃO BENTO DO SAPUCAÍ,SP,3548609
18740739000,Comércio e Serviços,2011,SÃO BERNARDO DO CAMPO,SP,3548708
5703460000,Comércio e Serviços,2011,SÃO CAETANO DO SUL,SP,3548807
3091530000,Comércio e Serviços,2011,SÃO CARLOS,SP,3548906
6764957000,Comércio e Serviços,2011,SÃO FRANCISCO,SP,3549003
,Comércio e Serviços,2011,SÃO JOÃO DA BOA VISTA,SP,3549102
6045365000,Comércio e Serviços,2011,SÃO JOÃO DAS DUAS PONTES,SP,3549201
0,Comércio e Serviços,2011,SÃO JOÃO DE IRACEMA,SP,3549250
6714957000,Comércio e Serviços,2011,SÃO JOÃO DO PAU D'ALHO,SP,3549300
,Comércio e Serviços,2011,SÃO JOAQUIM DA BARRA,SP,3549409
0,Comércio e Serviços,2011,SÃO JOSÉ DA BELA VISTA,SP,3549508
9759733000,Comércio e Serviços,2011,SÃO JOSÉ DO BARREIRO,SP,3549607
,Comércio e Serviços,2011,SÃO JOSÉ DO RIO PARDO,SP,3549706
7242095000,Comércio e Serviços,2011,SÃO JOSÉ DO RIO PRETO,SP,3549805
10938465000,Comércio e Serviços,2011,SÃO JOSÉ DOS CAMPOS,SP,3549904
0,Comércio e Serviços,2011,SÃO LOURENÇO DA SERRA,SP,3549953
,Comércio e Serviços,2011,SÃO LUIZ DO PARAITINGA,SP,3550001
,Comércio e Serviços,2011,SÃO MANUEL,SP,3550100
121807000,Comércio e Serviços,2011,SÃO MIGUEL ARCANJO,SP,3550209
312593327000,Comércio e Serviços,2011,SÃO PAULO,SP,3550308
,Comércio e Serviços,2011,SÃO PEDRO,SP,3550407
0,Comércio e Serviços,2011,SÃO PEDRO DO TURVO,SP,3550506
,Comércio e Serviços,2011,SÃO ROQUE,SP,3550605
1515818000,Comércio e Serviços,2011,SÃO SEBASTIÃO,SP,3550704
,Comércio e Serviços,2011,SÃO SEBASTIÃO DA GRAMA,SP,3550803
,Comércio e Serviços,2011,SÃO SIMÃO,SP,3550902
2084778000,Comércio e Serviços,2011,SÃO VICENTE,SP,3551009
,Comércio e Serviços,2011,SARAPUÍ,SP,3551108
9372931000,Comércio e Serviços,2011,SARUTAIÁ,SP,3551207
,Comércio e Serviços,2011,SEBASTIANÓPOLIS DO SUL,SP,3551306
,Comércio e Serviços,2011,SERRA AZUL,SP,3551405
,Comércio e Serviços,2011,SERRA NEGRA,SP,3551603
0,Comércio e Serviços,2011,SERRANA,SP,3551504
1460858000,Comércio e Serviços,2011,SERTÃOZINHO,SP,3551702
,Comércio e Serviços,2011,SETE BARRAS,SP,3551801
,Comércio e Serviços,2011,SEVERÍNIA,SP,3551900
0,Comércio e Serviços,2011,SILVEIRAS,SP,3552007
,Comércio e Serviços,2011,SOCORRO,SP,3552106
9981845000,Comércio e Serviços,2011,SOROCABA,SP,3552205
,Comércio e Serviços,2011,SUD MENNUCCI,SP,3552304
3308649000,Comércio e Serviços,2011,SUMARÉ,SP,3552403
,Comércio e Serviços,2011,SUZANÁPOLIS,SP,3552551
2295664000,Comércio e Serviços,2011,SUZANO,SP,3552502
,Comércio e Serviços,2011,TABAPUÃ,SP,3552601
,Comércio e Serviços,2011,TABATINGA,SP,3552700
2602041000,Comércio e Serviços,2011,TABOÃO DA SERRA,SP,3552809
0,Comércio e Serviços,2011,TACIBA,SP,3552908
,Comércio e Serviços,2011,TAGUAÍ,SP,3553005
0,Comércio e Serviços,2011,TAIAÇU,SP,3553104
0,Comércio e Serviços,2011,TAIÚVA,SP,3553203
,Comércio e Serviços,2011,TAMBAÚ,SP,3553302
,Comércio e Serviços,2011,TANABI,SP,3553401
0,Comércio e Serviços,2011,TAPIRAÍ,SP,3553500
,Comércio e Serviços,2011,TAPIRATIBA,SP,3553609
5630549000,Comércio e Serviços,2011,TAQUARAL,SP,3553658
453526000,Comércio e Serviços,2011,TAQUARITINGA,SP,3553708
,Comércio e Serviços,2011,TAQUARITUBA,SP,3553807
0,Comércio e Serviços,2011,TAQUARIVAÍ,SP,3553856
0,Comércio e Serviços,2011,TARABAI,SP,3553906
,Comércio e Serviços,2011,TARUMÃ,SP,3553955
1075548000,Comércio e Serviços,2011,TATUÍ,SP,3554003
4299144000,Comércio e Serviços,2011,TAUBATÉ,SP,3554102
8418818000,Comércio e Serviços,2011,TEJUPÁ,SP,3554201
,Comércio e Serviços,2011,TEODORO SAMPAIO,SP,3554300
0,Comércio e Serviços,2011,TERRA ROXA,SP,3554409
,Comércio e Serviços,2011,TIETÊ,SP,3554508
8038029000,Comércio e Serviços,2011,TIMBURI,SP,3554607
4167766000,Comércio e Serviços,2011,TORRE DE PEDRA,SP,3554656
,Comércio e Serviços,2011,TORRINHA,SP,3554706
0,Comércio e Serviços,2011,TRABIJU,SP,3554755
0,Comércio e Serviços,2011,TREMEMBÉ,SP,3554805
0,Comércio e Serviços,2011,TRÊS FRONTEIRAS,SP,3554904
,Comércio e Serviços,2011,TUIUTI,SP,3554953
,Comércio e Serviços,2011,TUPÃ,SP,3555000
96642000,Comércio e Serviços,2011,TUPI PAULISTA,SP,3555109
7364765000,Comércio e Serviços,2011,TURIÚBA,SP,3555208
5908265000,Comércio e Serviços,2011,TURMALINA,SP,3555307
,Comércio e Serviços,2011,UBARANA,SP,3555356
,Comércio e Serviços,2011,UBATUBA,SP,3555406
0,Comércio e Serviços,2011,UBIRAJARA,SP,3555505
,Comércio e Serviços,2011,UCHOA,SP,3555604
6859777000,Comércio e Serviços,2011,UNIÃO PAULISTA,SP,3555703
,Comércio e Serviços,2011,URÂNIA,SP,3555802
5097481000,Comércio e Serviços,2011,URU,SP,3555901
,Comércio e Serviços,2011,URUPÊS,SP,3556008
,Comércio e Serviços,2011,VALENTIM GENTIL,SP,3556107
1795050000,Comércio e Serviços,2011,VALINHOS,SP,3556206
,Comércio e Serviços,2011,VALPARAÍSO,SP,3556305
0,Comércio e Serviços,2011,VARGEM,SP,3556354
,Comércio e Serviços,2011,VARGEM GRANDE DO SUL,SP,3556404
403009000,Comércio e Serviços,2011,VARGEM GRANDE PAULISTA,SP,3556453
0,Comércio e Serviços,2011,VÁRZEA PAULISTA,SP,3556503
0,Comércio e Serviços,2011,VERA CRUZ,SP,3556602
1735972000,Comércio e Serviços,2011,VINHEDO,SP,3556701
,Comércio e Serviços,2011,VIRADOURO,SP,3556800
,Comércio e Serviços,2011,VISTA ALEGRE DO ALTO,SP,3556909
4364086000,Comércio e Serviços,2011,VITÓRIA BRASIL,SP,3556958
779130000,Comércio e Serviços,2011,VOTORANTIM,SP,3557006
,Comércio e Serviços,2011,VOTUPORANGA,SP,3557105
0,Comércio e Serviços,2011,ZACARIAS,SP,3557154
,Comércio e Serviços,2012,ADAMANTINA,SP,3500105
0,Comércio e Serviços,2012,ADOLFO,SP,3500204
,Comércio e Serviços,2012,AGUAÍ,SP,3500303
,Comércio e Serviços,2012,ÁGUAS DA PRATA,SP,3500402
0,Comércio e Serviços,2012,ÁGUAS DE LINDÓIA,SP,3500501
0,Comércio e Serviços,2012,ÁGUAS DE SANTA BÁRBARA,SP,3500550
,Comércio e Serviços,2012,ÁGUAS DE SÃO PEDRO,SP,3500600
,Comércio e Serviços,2012,AGUDOS,SP,3500709
0,Comércio e Serviços,2012,ALAMBARI,SP,3500758
0,Comércio e Serviços,2012,ALFREDO MARCONDES,SP,3500808
0,Comércio e Serviços,2012,ALTAIR,SP,3500907
,Comércio e Serviços,2012,ALTINÓPOLIS,SP,3501004
0,Comércio e Serviços,2012,ALTO ALEGRE,SP,3501103
307985000,Comércio e Serviços,2012,ALUMÍNIO,SP,3501152
,Comércio e Serviços,2012,ÁLVARES FLORENCE,SP,3501202
,Comércio e Serviços,2012,ÁLVARES MACHADO,SP,3501301
0,Comércio e Serviços,2012,ÁLVARO DE CARVALHO,SP,3501400
0,Comércio e Serviços,2012,ALVINLÂNDIA,SP,3501509
4173424000,Comércio e Serviços,2012,AMERICANA,SP,3501608
,Comércio e Serviços,2012,AMÉRICO BRASILIENSE,SP,3501707
,Comércio e Serviços,2012,AMÉRICO DE CAMPOS,SP,3501806
1057148000,Comércio e Serviços,2012,AMPARO,SP,3501905
,Comércio e Serviços,2012,ANALÂNDIA,SP,3502002
,Comércio e Serviços,2012,ANDRADINA,SP,3502101
,Comércio e Serviços,2012,ANGATUBA,SP,3502200
,Comércio e Serviços,2012,ANHEMBI,SP,3502309
0,Comércio e Serviços,2012,ANHUMAS,SP,3502408
0,Comércio e Serviços,2012,APARECIDA,SP,3502507
0,Comércio e Serviços,2012,APARECIDA D'OESTE,SP,3502606
,Comércio e Serviços,2012,APIAÍ,SP,3502705
0,Comércio e Serviços,2012,ARAÇARIGUAMA,SP,3502754
3221080000,Comércio e Serviços,2012,ARAÇATUBA,SP,3502804
,Comércio e Serviços,2012,ARAÇOIABA DA SERRA,SP,3502903
0,Comércio e Serviços,2012,ARAMINA,SP,3503000
0,Comércio e Serviços,2012,ARANDU,SP,3503109
6096586000,Comércio e Serviços,2012,ARAPEÍ,SP,3503158
3608851000,Comércio e Serviços,2012,ARARAQUARA,SP,3503208
1863345000,Comércio e Serviços,2012,ARARAS,SP,3503307
5944466000,Comércio e Serviços,2012,ARCO-ÍRIS,SP,3503356
,Comércio e Serviços,2012,AREALVA,SP,3503406
7654357000,Comércio e Serviços,2012,AREIAS,SP,3503505
0,Comércio e Serviços,2012,AREIÓPOLIS,SP,3503604
147713000,Comércio e Serviços,2012,ARIRANHA,SP,3503703
0,Comércio e Serviços,2012,ARTUR NOGUEIRA,SP,3503802
985215000,Comércio e Serviços,2012,ARUJÁ,SP,3503901
5004585000,Comércio e Serviços,2012,ASPÁSIA,SP,3503950
1299828000,Comércio e Serviços,2012,ASSIS,SP,3504008
2086342000,Comércio e Serviços,2012,ATIBAIA,SP,3504107
0,Comércio e Serviços,2012,AURIFLAMA,SP,3504206
0,Comércio e Serviços,2012,AVAÍ,SP,3504305
,Comércio e Serviços,2012,AVANHANDAVA,SP,3504404
,Comércio e Serviços,2012,AVARÉ,SP,3504503
,Comércio e Serviços,2012,BADY BASSITT,SP,3504602
5267495000,Comércio e Serviços,2012,BALBINOS,SP,3504701
,Comércio e Serviços,2012,BÁLSAMO,SP,3504800
0,Comércio e Serviços,2012,BANANAL,SP,3504909
14926000,Comércio e Serviços,2012,BARÃO DE ANTONINA,SP,3505005
0,Comércio e Serviços,2012,BARBOSA,SP,3505104
,Comércio e Serviços,2012,BARIRI,SP,3505203
,Comércio e Serviços,2012,BARRA BONITA,SP,3505302
0,Comércio e Serviços,2012,BARRA DO CHAPÉU,SP,3505351
0,Comércio e Serviços,2012,BARRA DO TURVO,SP,3505401
1538449000,Comércio e Serviços,2012,BARRETOS,SP,3505500
,Comércio e Serviços,2012,BARRINHA,SP,3505609
22705316000,Comércio e Serviços,2012,BARUERI,SP,3505708
,Comércio e Serviços,2012,BASTOS,SP,3505807
,Comércio e Serviços,2012,BATATAIS,SP,3505906
6063778000,Comércio e Serviços,2012,BAURU,SP,3506003
1053348000,Comércio e Serviços,2012,BEBEDOURO,SP,3506102
,Comércio e Serviços,2012,BENTO DE ABREU,SP,3506201
,Comércio e Serviços,2012,BERNARDINO DE CAMPOS,SP,3506300
671808000,Comércio e Serviços,2012,BERTIOGA,SP,3506359
0,Comércio e Serviços,2012,BILAC,SP,3506409
1057364000,Comércio e Serviços,2012,BIRIGUI,SP,3506508
,Comércio e Serviços,2012,BIRITIBA MIRIM,SP,3506607
,Comércio e Serviços,2012,BOA ESPERANÇA DO SUL,SP,3506706
,Comércio e Serviços,2012,BOCAINA,SP,3506805
,Comércio e Serviços,2012,BOFETE,SP,3506904
0,Comércio e Serviços,2012,BOITUVA,SP,3507001
0,Comércio e Serviços,2012,BOM JESUS DOS PERDÕES,SP,3507100
9558365000,Comércio e Serviços,2012,BOM SUCESSO DE ITARARÉ,SP,3507159
0,Comércio e Serviços,2012,BORÁ,SP,3507209
,Comércio e Serviços,2012,BORACÉIA,SP,3507308
,Comércio e Serviços,2012,BORBOREMA,SP,3507407
0,Comércio e Serviços,2012,BOREBI,SP,3507456
1572943000,Comércio e Serviços,2012,BOTUCATU,SP,3507506
1948855000,Comércio e Serviços,2012,BRAGANÇA PAULISTA,SP,3507605
0,Comércio e Serviços,2012,BRAÚNA,SP,3507704
,Comércio e Serviços,2012,BREJO ALEGRE,SP,3507753
,Comércio e Serviços,2012,BRODOWSKI,SP,3507803
211635000,Comércio e Serviços,2012,BROTAS,SP,3507902
,Comércio e Serviços,2012,BURI,SP,3508009
,Comércio e Serviços,2012,BURITAMA,SP,3508108
0,Comércio e Serviços,2012,BURITIZAL,SP,3508207
0,Comércio e Serviços,2012,CABRÁLIA PAULISTA,SP,3508306
,Comércio e Serviços,2012,CABREÚVA,SP,3508405
1086424000,Comércio e Serviços,2012,CAÇAPAVA,SP,3508504
0,Comércio e Serviços,2012,CACHOEIRA PAULISTA,SP,3508603
,Comércio e Serviços,2012,CACONDE,SP,3508702
,Comércio e Serviços,2012,CAFELÂNDIA,SP,3508801
0,Comércio e Serviços,2012,CAIABU,SP,3508900
0,Comércio e Serviços,2012,CAIEIRAS,SP,3509007
0,Comércio e Serviços,2012,CAIUÁ,SP,3509106
3300994000,Comércio e Serviços,2012,CAJAMAR,SP,3509205
,Comércio e Serviços,2012,CAJATI,SP,3509254
0,Comércio e Serviços,2012,CAJOBI,SP,3509304
,Comércio e Serviços,2012,CAJURU,SP,3509403
0,Comércio e Serviços,2012,CAMPINA DO MONTE ALEGRE,SP,3509452
27198880000,Comércio e Serviços,2012,CAMPINAS,SP,3509502
0,Comércio e Serviços,2012,CAMPO LIMPO PAULISTA,SP,3509601
0,Comércio e Serviços,2012,CAMPOS DO JORDÃO,SP,3509700
0,Comércio e Serviços,2012,CAMPOS NOVOS PAULISTA,SP,3509809
129932000,Comércio e Serviços,2012,CANANÉIA,SP,3509908
0,Comércio e Serviços,2012,CANAS,SP,3509957
,Comércio e Serviços,2012,CÂNDIDO MOTA,SP,3510005
0,Comércio e Serviços,2012,CÂNDIDO RODRIGUES,SP,3510104
0,Comércio e Serviços,2012,CANITAR,SP,3510153
,Comércio e Serviços,2012,CAPÃO BONITO,SP,3510203
,Comércio e Serviços,2012,CAPELA DO ALTO,SP,3510302
,Comércio e Serviços,2012,CAPIVARI,SP,3510401
1200182000,Comércio e Serviços,2012,CARAGUATATUBA,SP,3510500
1968462000,Comércio e Serviços,2012,CARAPICUÍBA,SP,3510609
,Comércio e Serviços,2012,CARDOSO,SP,3510708
,Comércio e Serviços,2012,CASA BRANCA,SP,3510807
0,Comércio e Serviços,2012,CÁSSIA DOS COQUEIROS,SP,3510906
,Comércio e Serviços,2012,CASTILHO,SP,3511003
1701985000,Comércio e Serviços,2012,CATANDUVA,SP,3511102
0,Comércio e Serviços,2012,CATIGUÁ,SP,3511201
,Comércio e Serviços,2012,CEDRAL,SP,3511300
,Comércio e Serviços,2012,CERQUEIRA CÉSAR,SP,3511409
,Comércio e Serviços,2012,CERQUILHO,SP,3511508
,Comércio e Serviços,2012,CESÁRIO LANGE,SP,3511607
,Comércio e Serviços,2012,CHARQUEADA,SP,3511706
,Comércio e Serviços,2012,CHAVANTES,SP,3557204
0,Comércio e Serviços,2012,CLEMENTINA,SP,3511904
,Comércio e Serviços,2012,COLINA,SP,3512001
,Comércio e Serviços,2012,COLÔMBIA,SP,3512100
,Comércio e Serviços,2012,CONCHAL,SP,3512209
,Comércio e Serviços,2012,CONCHAS,SP,3512308
,Comércio e Serviços,2012,CORDEIRÓPOLIS,SP,3512407
,Comércio e Serviços,2012,COROADOS,SP,3512506
0,Comércio e Serviços,2012,CORONEL MACEDO,SP,3512605
0,Comércio e Serviços,2012,CORUMBATAÍ,SP,3512704
0,Comércio e Serviços,2012,COSMÓPOLIS,SP,3512803
,Comércio e Serviços,2012,COSMORAMA,SP,3512902
4013138000,Comércio e Serviços,2012,COTIA,SP,3513009
313015000,Comércio e Serviços,2012,CRAVINHOS,SP,3513108
,Comércio e Serviços,2012,CRISTAIS PAULISTA,SP,3513207
0,Comércio e Serviços,2012,CRUZÁLIA,SP,3513306
0,Comércio e Serviços,2012,CRUZEIRO,SP,3513405
3124661000,Comércio e Serviços,2012,CUBATÃO,SP,3513504
0,Comércio e Serviços,2012,CUNHA,SP,3513603
,Comércio e Serviços,2012,DESCALVADO,SP,3513702
4719272000,Comércio e Serviços,2012,DIADEMA,SP,3513801
7705633000,Comércio e Serviços,2012,DIRCE REIS,SP,3513850
102402000,Comércio e Serviços,2012,DIVINOLÂNDIA,SP,3513900
0,Comércio e Serviços,2012,DOBRADA,SP,3514007
,Comércio e Serviços,2012,DOIS CÓRREGOS,SP,3514106
8183916000,Comércio e Serviços,2012,DOLCINÓPOLIS,SP,3514205
,Comércio e Serviços,2012,DOURADO,SP,3514304
,Comércio e Serviços,2012,DRACENA,SP,3514403
,Comércio e Serviços,2012,DUARTINA,SP,3514502
,Comércio e Serviços,2012,DUMONT,SP,3514601
,Comércio e Serviços,2012,ECHAPORÃ,SP,3514700
0,Comércio e Serviços,2012,ELDORADO,SP,3514809
,Comércio e Serviços,2012,ELIAS FAUSTO,SP,3514908
0,Comércio e Serviços,2012,ELISIÁRIO,SP,3514924
9158255000,Comércio e Serviços,2012,EMBAÚBA,SP,3514957
3215517000,Comércio e Serviços,2012,EMBU DAS ARTES,SP,3515004
0,Comércio e Serviços,2012,EMBU-GUAÇU,SP,3515103
0,Comércio e Serviços,2012,EMILIANÓPOLIS,SP,3515129
0,Comércio e Serviços,2012,ENGENHEIRO COELHO,SP,3515152
,Comércio e Serviços,2012,ESPÍRITO SANTO DO PINHAL,SP,3515186
,Comércio e Serviços,2012,ESPÍRITO SANTO DO TURVO,SP,3515194
,Comércio e Serviços,2012,ESTIVA GERBI,SP,3557303
0,Comércio e Serviços,2012,ESTRELA D'OESTE,SP,3515202
0,Comércio e Serviços,2012,ESTRELA DO NORTE,SP,3515301
0,Comércio e Serviços,2012,EUCLIDES DA CUNHA PAULISTA,SP,3515350
,Comércio e Serviços,2012,FARTURA,SP,3515400
,Comércio e Serviços,2012,FERNANDO PRESTES,SP,3515608
,Comércio e Serviços,2012,FERNANDÓPOLIS,SP,3515509
6550448000,Comércio e Serviços,2012,FERNÃO,SP,3515657
0,Comércio e Serviços,2012,FERRAZ DE VASCONCELOS,SP,3515707
5992319000,Comércio e Serviços,2012,FLORA RICA,SP,3515806
0,Comércio e Serviços,2012,FLOREAL,SP,3515905
,Comércio e Serviços,2012,FLÓRIDA PAULISTA,SP,3516002
0,Comércio e Serviços,2012,FLORÍNEA,SP,3516101
3527275000,Comércio e Serviços,2012,FRANCA,SP,3516200
0,Comércio e Serviços,2012,FRANCISCO MORATO,SP,3516309
0,Comércio e Serviços,2012,FRANCO DA ROCHA,SP,3516408
0,Comércio e Serviços,2012,GABRIEL MONTEIRO,SP,3516507
,Comércio e Serviços,2012,GÁLIA,SP,3516606
436009000,Comércio e Serviços,2012,GARÇA,SP,3516705
0,Comércio e Serviços,2012,GASTÃO VIDIGAL,SP,3516804
,Comércio e Serviços,2012,GAVIÃO PEIXOTO,SP,3516853
,Comércio e Serviços,2012,GENERAL SALGADO,SP,3516903
0,Comércio e Serviços,2012,GETULINA,SP,3517000
0,Comércio e Serviços,2012,GLICÉRIO,SP,3517109
,Comércio e Serviços,2012,GUAIÇARA,SP,3517208
0,Comércio e Serviços,2012,GUAIMBÊ,SP,3517307
0,Comércio e Serviços,2012,GUAÍRA,SP,3517406
,Comércio e Serviços,2012,GUAPIAÇU,SP,3517505
,Comércio e Serviços,2012,GUAPIARA,SP,3517604
,Comércio e Serviços,2012,GUARÁ,SP,3517703
0,Comércio e Serviços,2012,GUARAÇAÍ,SP,3517802
,Comércio e Serviços,2012,GUARACI,SP,3517901
6757198000,Comércio e Serviços,2012,GUARANI D'OESTE,SP,3518008
,Comércio e Serviços,2012,GUARANTÃ,SP,3518107
,Comércio e Serviços,2012,GUARARAPES,SP,3518206
0,Comércio e Serviços,2012,GUARAREMA,SP,3518305
1506226000,Comércio e Serviços,2012,GUARATINGUETÁ,SP,3518404
,Comércio e Serviços,2012,GUAREÍ,SP,3518503
,Comércio e Serviços,2012,GUARIBA,SP,3518602
2873261000,Comércio e Serviços,2012,GUARUJÁ,SP,3518701
21013496000,Comércio e Serviços,2012,GUARULHOS,SP,3518800
0,Comércio e Serviços,2012,GUATAPARÁ,SP,3518859
0,Comércio e Serviços,2012,GUZOLÂNDIA,SP,3518909
,Comércio e Serviços,2012,HERCULÂNDIA,SP,3519006
0,Comércio e Serviços,2012,HOLAMBRA,SP,3519055
2694952000,Comércio e Serviços,2012,HORTOLÂNDIA,SP,3519071
,Comércio e Serviços,2012,IACANGA,SP,3519105
0,Comércio e Serviços,2012,IACRI,SP,3519204
0,Comércio e Serviços,2012,IARAS,SP,3519253
,Comércio e Serviços,2012,IBATÉ,SP,3519303
0,Comércio e Serviços,2012,IBIRÁ,SP,3519402
,Comércio e Serviços,2012,IBIRAREMA,SP,3519501
,Comércio e Serviços,2012,IBITINGA,SP,3519600
,Comércio e Serviços,2012,IBIÚNA,SP,3519709
,Comércio e Serviços,2012,ICÉM,SP,3519808
,Comércio e Serviços,2012,IEPÊ,SP,3519907
,Comércio e Serviços,2012,IGARAÇU DO TIETÊ,SP,3520004
,Comércio e Serviços,2012,IGARAPAVA,SP,3520103
0,Comércio e Serviços,2012,IGARATÁ,SP,3520202
334656000,Comércio e Serviços,2012,IGUAPE,SP,3520301
0,Comércio e Serviços,2012,ILHA COMPRIDA,SP,3520426
0,Comércio e Serviços,2012,ILHA SOLTEIRA,SP,3520442
0,Comércio e Serviços,2012,ILHABELA,SP,3520400
3636803000,Comércio e Serviços,2012,INDAIATUBA,SP,3520509
0,Comércio e Serviços,2012,INDIANA,SP,3520608
,Comércio e Serviços,2012,INDIAPORÃ,SP,3520707
,Comércio e Serviços,2012,INÚBIA PAULISTA,SP,3520806
,Comércio e Serviços,2012,IPAUSSU,SP,3520905
0,Comércio e Serviços,2012,IPERÓ,SP,3521002
,Comércio e Serviços,2012,IPEÚNA,SP,3521101
0,Comércio e Serviços,2012,IPIGUÁ,SP,3521150
8833548000,Comércio e Serviços,2012,IPORANGA,SP,3521200
,Comércio e Serviços,2012,IPUÃ,SP,3521309
,Comércio e Serviços,2012,IRACEMÁPOLIS,SP,3521408
0,Comércio e Serviços,2012,IRAPUÃ,SP,3521507
0,Comércio e Serviços,2012,IRAPURU,SP,3521606
0,Comércio e Serviços,2012,ITABERÁ,SP,3521705
,Comércio e Serviços,2012,ITAÍ,SP,3521804
,Comércio e Serviços,2012,ITAJOBI,SP,3521903
0,Comércio e Serviços,2012,ITAJU,SP,3522000
,Comércio e Serviços,2012,ITANHAÉM,SP,3522109
5638429000,Comércio e Serviços,2012,ITAOCA,SP,3522158
1243035000,Comércio e Serviços,2012,ITAPECERICA DA SERRA,SP,3522208
1350693000,Comércio e Serviços,2012,ITAPETININGA,SP,3522307
