ContagemPop,FaixaEtariaPop,SexoPop,NomeCidadePopulacao,UFPopulacao,CodigoIBGE
118,35 a 39,H,Álvares Florence,SP,3501202
134,40 a 44,H,Álvares Florence,SP,3501202
136,45 a 49,H,Álvares Florence,SP,3501202
140,50 a 54,H,Álvares Florence,SP,3501202
134,55 a 59,H,Álvares Florence,SP,3501202
161,60 a 64,H,Álvares Florence,SP,3501202
149,65 a 69,H,Álvares Florence,SP,3501202
103,70 a 74,H,Álvares Florence,SP,3501202
77,75 a 79,H,Álvares Florence,SP,3501202
53,80 a 84,H,Álvares Florence,SP,3501202
31,85 a 89,H,Álvares Florence,SP,3501202
6,90 e +,H,Álvares Florence,SP,3501202
825,00 a 04,M,Álvares Machado,SP,3501301
921,05 a 09,M,Álvares Machado,SP,3501301
833,10 a 14,M,Álvares Machado,SP,3501301
890,15 a 19,M,Álvares Machado,SP,3501301
940,20 a 24,M,Álvares Machado,SP,3501301
1074,25 a 29,M,Álvares Machado,SP,3501301
990,30 a 34,M,Álvares Machado,SP,3501301
1032,35 a 39,M,Álvares Machado,SP,3501301
1053,40 a 44,M,Álvares Machado,SP,3501301
939,45 a 49,M,Álvares Machado,SP,3501301
987,50 a 54,M,Álvares Machado,SP,3501301
898,55 a 59,M,Álvares Machado,SP,3501301
775,60 a 64,M,Álvares Machado,SP,3501301
626,65 a 69,M,Álvares Machado,SP,3501301
489,70 a 74,M,Álvares Machado,SP,3501301
331,75 a 79,M,Álvares Machado,SP,3501301
236,80 a 84,M,Álvares Machado,SP,3501301
114,85 a 89,M,Álvares Machado,SP,3501301
71,90 e +,M,Álvares Machado,SP,3501301
871,00 a 04,H,Álvares Machado,SP,3501301
921,05 a 09,H,Álvares Machado,SP,3501301
806,10 a 14,H,Álvares Machado,SP,3501301
865,15 a 19,H,Álvares Machado,SP,3501301
982,20 a 24,H,Álvares Machado,SP,3501301
991,25 a 29,H,Álvares Machado,SP,3501301
993,30 a 34,H,Álvares Machado,SP,3501301
973,35 a 39,H,Álvares Machado,SP,3501301
1010,40 a 44,H,Álvares Machado,SP,3501301
864,45 a 49,H,Álvares Machado,SP,3501301
877,50 a 54,H,Álvares Machado,SP,3501301
839,55 a 59,H,Álvares Machado,SP,3501301
719,60 a 64,H,Álvares Machado,SP,3501301
550,65 a 69,H,Álvares Machado,SP,3501301
386,70 a 74,H,Álvares Machado,SP,3501301
314,75 a 79,H,Álvares Machado,SP,3501301
165,80 a 84,H,Álvares Machado,SP,3501301
58,85 a 89,H,Álvares Machado,SP,3501301
47,90 e +,H,Álvares Machado,SP,3501301
92,00 a 04,M,Álvaro de Carvalho,SP,3501400
103,05 a 09,M,Álvaro de Carvalho,SP,3501400
123,10 a 14,M,Álvaro de Carvalho,SP,3501400
93,15 a 19,M,Álvaro de Carvalho,SP,3501400
106,20 a 24,M,Álvaro de Carvalho,SP,3501400
101,25 a 29,M,Álvaro de Carvalho,SP,3501400
102,30 a 34,M,Álvaro de Carvalho,SP,3501400
112,35 a 39,M,Álvaro de Carvalho,SP,3501400
132,40 a 44,M,Álvaro de Carvalho,SP,3501400
104,45 a 49,M,Álvaro de Carvalho,SP,3501400
82,50 a 54,M,Álvaro de Carvalho,SP,3501400
106,55 a 59,M,Álvaro de Carvalho,SP,3501400
92,60 a 64,M,Álvaro de Carvalho,SP,3501400
90,65 a 69,M,Álvaro de Carvalho,SP,3501400
55,70 a 74,M,Álvaro de Carvalho,SP,3501400
46,75 a 79,M,Álvaro de Carvalho,SP,3501400
22,80 a 84,M,Álvaro de Carvalho,SP,3501400
15,85 a 89,M,Álvaro de Carvalho,SP,3501400
3,90 e +,M,Álvaro de Carvalho,SP,3501400
99,00 a 04,H,Álvaro de Carvalho,SP,3501400
99,05 a 09,H,Álvaro de Carvalho,SP,3501400
104,10 a 14,H,Álvaro de Carvalho,SP,3501400
122,15 a 19,H,Álvaro de Carvalho,SP,3501400
299,20 a 24,H,Álvaro de Carvalho,SP,3501400
409,25 a 29,H,Álvaro de Carvalho,SP,3501400
510,30 a 34,H,Álvaro de Carvalho,SP,3501400
418,35 a 39,H,Álvaro de Carvalho,SP,3501400
382,40 a 44,H,Álvaro de Carvalho,SP,3501400
213,45 a 49,H,Álvaro de Carvalho,SP,3501400
150,50 a 54,H,Álvaro de Carvalho,SP,3501400
92,55 a 59,H,Álvaro de Carvalho,SP,3501400
102,60 a 64,H,Álvaro de Carvalho,SP,3501400
86,65 a 69,H,Álvaro de Carvalho,SP,3501400
65,70 a 74,H,Álvaro de Carvalho,SP,3501400
40,75 a 79,H,Álvaro de Carvalho,SP,3501400
28,80 a 84,H,Álvaro de Carvalho,SP,3501400
8,85 a 89,H,Álvaro de Carvalho,SP,3501400
3,90 e +,H,Álvaro de Carvalho,SP,3501400
83,00 a 04,M,Alvinlândia,SP,3501509
87,05 a 09,M,Alvinlândia,SP,3501509
104,10 a 14,M,Alvinlândia,SP,3501509
102,15 a 19,M,Alvinlândia,SP,3501509
94,20 a 24,M,Alvinlândia,SP,3501509
99,25 a 29,M,Alvinlândia,SP,3501509
98,30 a 34,M,Alvinlândia,SP,3501509
102,35 a 39,M,Alvinlândia,SP,3501509
123,40 a 44,M,Alvinlândia,SP,3501509
95,45 a 49,M,Alvinlândia,SP,3501509
102,50 a 54,M,Alvinlândia,SP,3501509
88,55 a 59,M,Alvinlândia,SP,3501509
84,60 a 64,M,Alvinlândia,SP,3501509
66,65 a 69,M,Alvinlândia,SP,3501509
61,70 a 74,M,Alvinlândia,SP,3501509
27,75 a 79,M,Alvinlândia,SP,3501509
31,80 a 84,M,Alvinlândia,SP,3501509
6,85 a 89,M,Alvinlândia,SP,3501509
6,90 e +,M,Alvinlândia,SP,3501509
85,00 a 04,H,Alvinlândia,SP,3501509
101,05 a 09,H,Alvinlândia,SP,3501509
94,10 a 14,H,Alvinlândia,SP,3501509
89,15 a 19,H,Alvinlândia,SP,3501509
117,20 a 24,H,Alvinlândia,SP,3501509
109,25 a 29,H,Alvinlândia,SP,3501509
78,30 a 34,H,Alvinlândia,SP,3501509
98,35 a 39,H,Alvinlândia,SP,3501509
111,40 a 44,H,Alvinlândia,SP,3501509
104,45 a 49,H,Alvinlândia,SP,3501509
104,50 a 54,H,Alvinlândia,SP,3501509
81,55 a 59,H,Alvinlândia,SP,3501509
82,60 a 64,H,Alvinlândia,SP,3501509
62,65 a 69,H,Alvinlândia,SP,3501509
49,70 a 74,H,Alvinlândia,SP,3501509
29,75 a 79,H,Alvinlândia,SP,3501509
16,80 a 84,H,Alvinlândia,SP,3501509
13,85 a 89,H,Alvinlândia,SP,3501509
5,90 e +,H,Alvinlândia,SP,3501509
6079,00 a 04,M,Americana,SP,3501608
6624,05 a 09,M,Americana,SP,3501608
6443,10 a 14,M,Americana,SP,3501608
6832,15 a 19,M,Americana,SP,3501608
7462,20 a 24,M,Americana,SP,3501608
8585,25 a 29,M,Americana,SP,3501608
9450,30 a 34,M,Americana,SP,3501608
10171,35 a 39,M,Americana,SP,3501608
10270,40 a 44,M,Americana,SP,3501608
8740,45 a 49,M,Americana,SP,3501608
8520,50 a 54,M,Americana,SP,3501608
8151,55 a 59,M,Americana,SP,3501608
7667,60 a 64,M,Americana,SP,3501608
6020,65 a 69,M,Americana,SP,3501608
4466,70 a 74,M,Americana,SP,3501608
3171,75 a 79,M,Americana,SP,3501608
2104,80 a 84,M,Americana,SP,3501608
1277,85 a 89,M,Americana,SP,3501608
713,90 e +,M,Americana,SP,3501608
6222,00 a 04,H,Americana,SP,3501608
6656,05 a 09,H,Americana,SP,3501608
6699,10 a 14,H,Americana,SP,3501608
6926,15 a 19,H,Americana,SP,3501608
7650,20 a 24,H,Americana,SP,3501608
8628,25 a 29,H,Americana,SP,3501608
9388,30 a 34,H,Americana,SP,3501608
9880,35 a 39,H,Americana,SP,3501608
9727,40 a 44,H,Americana,SP,3501608
8055,45 a 49,H,Americana,SP,3501608
7819,50 a 54,H,Americana,SP,3501608
7203,55 a 59,H,Americana,SP,3501608
6413,60 a 64,H,Americana,SP,3501608
5156,65 a 69,H,Americana,SP,3501608
3564,70 a 74,H,Americana,SP,3501608
2193,75 a 79,H,Americana,SP,3501608
1367,80 a 84,H,Americana,SP,3501608
646,85 a 89,H,Americana,SP,3501608
303,90 e +,H,Americana,SP,3501608
945,00 a 04,M,Américo Brasiliense,SP,3501707
1085,05 a 09,M,Américo Brasiliense,SP,3501707
1085,10 a 14,M,Américo Brasiliense,SP,3501707
1140,15 a 19,M,Américo Brasiliense,SP,3501707
1278,20 a 24,M,Américo Brasiliense,SP,3501707
1280,25 a 29,M,Américo Brasiliense,SP,3501707
1264,30 a 34,M,Américo Brasiliense,SP,3501707
1322,35 a 39,M,Américo Brasiliense,SP,3501707
1451,40 a 44,M,Américo Brasiliense,SP,3501707
1258,45 a 49,M,Américo Brasiliense,SP,3501707
1153,50 a 54,M,Américo Brasiliense,SP,3501707
996,55 a 59,M,Américo Brasiliense,SP,3501707
808,60 a 64,M,Américo Brasiliense,SP,3501707
599,65 a 69,M,Américo Brasiliense,SP,3501707
451,70 a 74,M,Américo Brasiliense,SP,3501707
288,75 a 79,M,Américo Brasiliense,SP,3501707
189,80 a 84,M,Américo Brasiliense,SP,3501707
81,85 a 89,M,Américo Brasiliense,SP,3501707
36,90 e +,M,Américo Brasiliense,SP,3501707
981,00 a 04,H,Américo Brasiliense,SP,3501707
1064,05 a 09,H,Américo Brasiliense,SP,3501707
1108,10 a 14,H,Américo Brasiliense,SP,3501707
1173,15 a 19,H,Américo Brasiliense,SP,3501707
1313,20 a 24,H,Américo Brasiliense,SP,3501707
1339,25 a 29,H,Américo Brasiliense,SP,3501707
1266,30 a 34,H,Américo Brasiliense,SP,3501707
1238,35 a 39,H,Américo Brasiliense,SP,3501707
1418,40 a 44,H,Américo Brasiliense,SP,3501707
1181,45 a 49,H,Américo Brasiliense,SP,3501707
1135,50 a 54,H,Américo Brasiliense,SP,3501707
930,55 a 59,H,Américo Brasiliense,SP,3501707
788,60 a 64,H,Américo Brasiliense,SP,3501707
559,65 a 69,H,Américo Brasiliense,SP,3501707
368,70 a 74,H,Américo Brasiliense,SP,3501707
243,75 a 79,H,Américo Brasiliense,SP,3501707
132,80 a 84,H,Américo Brasiliense,SP,3501707
53,85 a 89,H,Américo Brasiliense,SP,3501707
21,90 e +,H,Américo Brasiliense,SP,3501707
135,00 a 04,M,Américo de Campos,SP,3501806
161,05 a 09,M,Américo de Campos,SP,3501806
172,10 a 14,M,Américo de Campos,SP,3501806
171,15 a 19,M,Américo de Campos,SP,3501806
209,20 a 24,M,Américo de Campos,SP,3501806
169,25 a 29,M,Américo de Campos,SP,3501806
193,30 a 34,M,Américo de Campos,SP,3501806
187,35 a 39,M,Américo de Campos,SP,3501806
241,40 a 44,M,Américo de Campos,SP,3501806
200,45 a 49,M,Américo de Campos,SP,3501806
210,50 a 54,M,Américo de Campos,SP,3501806
227,55 a 59,M,Américo de Campos,SP,3501806
215,60 a 64,M,Américo de Campos,SP,3501806
169,65 a 69,M,Américo de Campos,SP,3501806
139,70 a 74,M,Américo de Campos,SP,3501806
94,75 a 79,M,Américo de Campos,SP,3501806
72,80 a 84,M,Américo de Campos,SP,3501806
37,85 a 89,M,Américo de Campos,SP,3501806
16,90 e +,M,Américo de Campos,SP,3501806
146,00 a 04,H,Américo de Campos,SP,3501806
130,05 a 09,H,Américo de Campos,SP,3501806
178,10 a 14,H,Américo de Campos,SP,3501806
158,15 a 19,H,Américo de Campos,SP,3501806
204,20 a 24,H,Américo de Campos,SP,3501806
188,25 a 29,H,Américo de Campos,SP,3501806
176,30 a 34,H,Américo de Campos,SP,3501806
198,35 a 39,H,Américo de Campos,SP,3501806
213,40 a 44,H,Américo de Campos,SP,3501806
185,45 a 49,H,Américo de Campos,SP,3501806
207,50 a 54,H,Américo de Campos,SP,3501806
205,55 a 59,H,Américo de Campos,SP,3501806
186,60 a 64,H,Américo de Campos,SP,3501806
180,65 a 69,H,Américo de Campos,SP,3501806
108,70 a 74,H,Américo de Campos,SP,3501806
99,75 a 79,H,Américo de Campos,SP,3501806
60,80 a 84,H,Américo de Campos,SP,3501806
20,85 a 89,H,Américo de Campos,SP,3501806
12,90 e +,H,Américo de Campos,SP,3501806
1698,00 a 04,M,Amparo,SP,3501905
1969,05 a 09,M,Amparo,SP,3501905
1760,10 a 14,M,Amparo,SP,3501905
1905,15 a 19,M,Amparo,SP,3501905
2254,20 a 24,M,Amparo,SP,3501905
2240,25 a 29,M,Amparo,SP,3501905
2671,30 a 34,M,Amparo,SP,3501905
2821,35 a 39,M,Amparo,SP,3501905
2882,40 a 44,M,Amparo,SP,3501905
2438,45 a 49,M,Amparo,SP,3501905
2381,50 a 54,M,Amparo,SP,3501905
2208,55 a 59,M,Amparo,SP,3501905
2114,60 a 64,M,Amparo,SP,3501905
1851,65 a 69,M,Amparo,SP,3501905
1366,70 a 74,M,Amparo,SP,3501905
988,75 a 79,M,Amparo,SP,3501905
734,80 a 84,M,Amparo,SP,3501905
429,85 a 89,M,Amparo,SP,3501905
246,90 e +,M,Amparo,SP,3501905
1700,00 a 04,H,Amparo,SP,3501905
1959,05 a 09,H,Amparo,SP,3501905
1795,10 a 14,H,Amparo,SP,3501905
1998,15 a 19,H,Amparo,SP,3501905
2407,20 a 24,H,Amparo,SP,3501905
2231,25 a 29,H,Amparo,SP,3501905
2649,30 a 34,H,Amparo,SP,3501905
2765,35 a 39,H,Amparo,SP,3501905
2851,40 a 44,H,Amparo,SP,3501905
2400,45 a 49,H,Amparo,SP,3501905
2259,50 a 54,H,Amparo,SP,3501905
1942,55 a 59,H,Amparo,SP,3501905
1832,60 a 64,H,Amparo,SP,3501905
1577,65 a 69,H,Amparo,SP,3501905
1135,70 a 74,H,Amparo,SP,3501905
719,75 a 79,H,Amparo,SP,3501905
476,80 a 84,H,Amparo,SP,3501905
242,85 a 89,H,Amparo,SP,3501905
116,90 e +,H,Amparo,SP,3501905
128,00 a 04,M,Analândia,SP,3502002
140,05 a 09,M,Analândia,SP,3502002
144,10 a 14,M,Analândia,SP,3502002
159,15 a 19,M,Analândia,SP,3502002
147,20 a 24,M,Analândia,SP,3502002
141,25 a 29,M,Analândia,SP,3502002
173,30 a 34,M,Analândia,SP,3502002
177,35 a 39,M,Analândia,SP,3502002
193,40 a 44,M,Analândia,SP,3502002
157,45 a 49,M,Analândia,SP,3502002
131,50 a 54,M,Analândia,SP,3502002
131,55 a 59,M,Analândia,SP,3502002
159,60 a 64,M,Analândia,SP,3502002
104,65 a 69,M,Analândia,SP,3502002
67,70 a 74,M,Analândia,SP,3502002
50,75 a 79,M,Analândia,SP,3502002
41,80 a 84,M,Analândia,SP,3502002
26,85 a 89,M,Analândia,SP,3502002
16,90 e +,M,Analândia,SP,3502002
155,00 a 04,H,Analândia,SP,3502002
169,05 a 09,H,Analândia,SP,3502002
149,10 a 14,H,Analândia,SP,3502002
140,15 a 19,H,Analândia,SP,3502002
150,20 a 24,H,Analândia,SP,3502002
162,25 a 29,H,Analândia,SP,3502002
142,30 a 34,H,Analândia,SP,3502002
196,35 a 39,H,Analândia,SP,3502002
193,40 a 44,H,Analândia,SP,3502002
142,45 a 49,H,Analândia,SP,3502002
143,50 a 54,H,Analândia,SP,3502002
142,55 a 59,H,Analândia,SP,3502002
141,60 a 64,H,Analândia,SP,3502002
89,65 a 69,H,Analândia,SP,3502002
74,70 a 74,H,Analândia,SP,3502002
61,75 a 79,H,Analândia,SP,3502002
39,80 a 84,H,Analândia,SP,3502002
13,85 a 89,H,Analândia,SP,3502002
5,90 e +,H,Analândia,SP,3502002
1512,00 a 04,M,Andradina,SP,3502101
1639,05 a 09,M,Andradina,SP,3502101
1660,10 a 14,M,Andradina,SP,3502101
1746,15 a 19,M,Andradina,SP,3502101
1851,20 a 24,M,Andradina,SP,3502101
2024,25 a 29,M,Andradina,SP,3502101
2050,30 a 34,M,Andradina,SP,3502101
2262,35 a 39,M,Andradina,SP,3502101
2228,40 a 44,M,Andradina,SP,3502101
2116,45 a 49,M,Andradina,SP,3502101
2146,50 a 54,M,Andradina,SP,3502101
2067,55 a 59,M,Andradina,SP,3502101
1961,60 a 64,M,Andradina,SP,3502101
1597,65 a 69,M,Andradina,SP,3502101
1241,70 a 74,M,Andradina,SP,3502101
932,75 a 79,M,Andradina,SP,3502101
581,80 a 84,M,Andradina,SP,3502101
305,85 a 89,M,Andradina,SP,3502101
167,90 e +,M,Andradina,SP,3502101
1655,00 a 04,H,Andradina,SP,3502101
1861,05 a 09,H,Andradina,SP,3502101
1770,10 a 14,H,Andradina,SP,3502101
1760,15 a 19,H,Andradina,SP,3502101
2022,20 a 24,H,Andradina,SP,3502101
2250,25 a 29,H,Andradina,SP,3502101
2372,30 a 34,H,Andradina,SP,3502101
2475,35 a 39,H,Andradina,SP,3502101
2449,40 a 44,H,Andradina,SP,3502101
2102,45 a 49,H,Andradina,SP,3502101
1940,50 a 54,H,Andradina,SP,3502101
1789,55 a 59,H,Andradina,SP,3502101
1654,60 a 64,H,Andradina,SP,3502101
1232,65 a 69,H,Andradina,SP,3502101
953,70 a 74,H,Andradina,SP,3502101
691,75 a 79,H,Andradina,SP,3502101
429,80 a 84,H,Andradina,SP,3502101
209,85 a 89,H,Andradina,SP,3502101
85,90 e +,H,Andradina,SP,3502101
782,00 a 04,M,Angatuba,SP,3502200
782,05 a 09,M,Angatuba,SP,3502200
777,10 a 14,M,Angatuba,SP,3502200
819,15 a 19,M,Angatuba,SP,3502200
858,20 a 24,M,Angatuba,SP,3502200
802,25 a 29,M,Angatuba,SP,3502200
881,30 a 34,M,Angatuba,SP,3502200
907,35 a 39,M,Angatuba,SP,3502200
912,40 a 44,M,Angatuba,SP,3502200
783,45 a 49,M,Angatuba,SP,3502200
806,50 a 54,M,Angatuba,SP,3502200
759,55 a 59,M,Angatuba,SP,3502200
689,60 a 64,M,Angatuba,SP,3502200
509,65 a 69,M,Angatuba,SP,3502200
378,70 a 74,M,Angatuba,SP,3502200
270,75 a 79,M,Angatuba,SP,3502200
141,80 a 84,M,Angatuba,SP,3502200
83,85 a 89,M,Angatuba,SP,3502200
35,90 e +,M,Angatuba,SP,3502200
754,00 a 04,H,Angatuba,SP,3502200
854,05 a 09,H,Angatuba,SP,3502200
816,10 a 14,H,Angatuba,SP,3502200
790,15 a 19,H,Angatuba,SP,3502200
891,20 a 24,H,Angatuba,SP,3502200
857,25 a 29,H,Angatuba,SP,3502200
863,30 a 34,H,Angatuba,SP,3502200
890,35 a 39,H,Angatuba,SP,3502200
888,40 a 44,H,Angatuba,SP,3502200
798,45 a 49,H,Angatuba,SP,3502200
795,50 a 54,H,Angatuba,SP,3502200
758,55 a 59,H,Angatuba,SP,3502200
689,60 a 64,H,Angatuba,SP,3502200
552,65 a 69,H,Angatuba,SP,3502200
382,70 a 74,H,Angatuba,SP,3502200
225,75 a 79,H,Angatuba,SP,3502200
154,80 a 84,H,Angatuba,SP,3502200
64,85 a 89,H,Angatuba,SP,3502200
29,90 e +,H,Angatuba,SP,3502200
181,00 a 04,M,Anhembi,SP,3502309
169,05 a 09,M,Anhembi,SP,3502309
219,10 a 14,M,Anhembi,SP,3502309
207,15 a 19,M,Anhembi,SP,3502309
190,20 a 24,M,Anhembi,SP,3502309
189,25 a 29,M,Anhembi,SP,3502309
176,30 a 34,M,Anhembi,SP,3502309
181,35 a 39,M,Anhembi,SP,3502309
225,40 a 44,M,Anhembi,SP,3502309
196,45 a 49,M,Anhembi,SP,3502309
183,50 a 54,M,Anhembi,SP,3502309
174,55 a 59,M,Anhembi,SP,3502309
157,60 a 64,M,Anhembi,SP,3502309
139,65 a 69,M,Anhembi,SP,3502309
108,70 a 74,M,Anhembi,SP,3502309
51,75 a 79,M,Anhembi,SP,3502309
35,80 a 84,M,Anhembi,SP,3502309
20,85 a 89,M,Anhembi,SP,3502309
10,90 e +,M,Anhembi,SP,3502309
186,00 a 04,H,Anhembi,SP,3502309
202,05 a 09,H,Anhembi,SP,3502309
213,10 a 14,H,Anhembi,SP,3502309
237,15 a 19,H,Anhembi,SP,3502309
181,20 a 24,H,Anhembi,SP,3502309
202,25 a 29,H,Anhembi,SP,3502309
186,30 a 34,H,Anhembi,SP,3502309
170,35 a 39,H,Anhembi,SP,3502309
202,40 a 44,H,Anhembi,SP,3502309
212,45 a 49,H,Anhembi,SP,3502309
188,50 a 54,H,Anhembi,SP,3502309
163,55 a 59,H,Anhembi,SP,3502309
182,60 a 64,H,Anhembi,SP,3502309
131,65 a 69,H,Anhembi,SP,3502309
96,70 a 74,H,Anhembi,SP,3502309
65,75 a 79,H,Anhembi,SP,3502309
18,80 a 84,H,Anhembi,SP,3502309
20,85 a 89,H,Anhembi,SP,3502309
10,90 e +,H,Anhembi,SP,3502309
101,00 a 04,M,Anhumas,SP,3502408
141,05 a 09,M,Anhumas,SP,3502408
120,10 a 14,M,Anhumas,SP,3502408
134,15 a 19,M,Anhumas,SP,3502408
133,20 a 24,M,Anhumas,SP,3502408
144,25 a 29,M,Anhumas,SP,3502408
130,30 a 34,M,Anhumas,SP,3502408
154,35 a 39,M,Anhumas,SP,3502408
156,40 a 44,M,Anhumas,SP,3502408
125,45 a 49,M,Anhumas,SP,3502408
161,50 a 54,M,Anhumas,SP,3502408
137,55 a 59,M,Anhumas,SP,3502408
121,60 a 64,M,Anhumas,SP,3502408
89,65 a 69,M,Anhumas,SP,3502408
74,70 a 74,M,Anhumas,SP,3502408
55,75 a 79,M,Anhumas,SP,3502408
37,80 a 84,M,Anhumas,SP,3502408
28,85 a 89,M,Anhumas,SP,3502408
12,90 e +,M,Anhumas,SP,3502408
140,00 a 04,H,Anhumas,SP,3502408
122,05 a 09,H,Anhumas,SP,3502408
119,10 a 14,H,Anhumas,SP,3502408
130,15 a 19,H,Anhumas,SP,3502408
120,20 a 24,H,Anhumas,SP,3502408
139,25 a 29,H,Anhumas,SP,3502408
143,30 a 34,H,Anhumas,SP,3502408
146,35 a 39,H,Anhumas,SP,3502408
149,40 a 44,H,Anhumas,SP,3502408
130,45 a 49,H,Anhumas,SP,3502408
124,50 a 54,H,Anhumas,SP,3502408
115,55 a 59,H,Anhumas,SP,3502408
128,60 a 64,H,Anhumas,SP,3502408
81,65 a 69,H,Anhumas,SP,3502408
74,70 a 74,H,Anhumas,SP,3502408
54,75 a 79,H,Anhumas,SP,3502408
35,80 a 84,H,Anhumas,SP,3502408
14,85 a 89,H,Anhumas,SP,3502408
8,90 e +,H,Anhumas,SP,3502408
888,00 a 04,M,Aparecida,SP,3502507
965,05 a 09,M,Aparecida,SP,3502507
890,10 a 14,M,Aparecida,SP,3502507
1007,15 a 19,M,Aparecida,SP,3502507
1084,20 a 24,M,Aparecida,SP,3502507
1154,25 a 29,M,Aparecida,SP,3502507
1225,30 a 34,M,Aparecida,SP,3502507
1289,35 a 39,M,Aparecida,SP,3502507
1259,40 a 44,M,Aparecida,SP,3502507
1102,45 a 49,M,Aparecida,SP,3502507
1213,50 a 54,M,Aparecida,SP,3502507
1205,55 a 59,M,Aparecida,SP,3502507
1120,60 a 64,M,Aparecida,SP,3502507
926,65 a 69,M,Aparecida,SP,3502507
668,70 a 74,M,Aparecida,SP,3502507
431,75 a 79,M,Aparecida,SP,3502507
296,80 a 84,M,Aparecida,SP,3502507
161,85 a 89,M,Aparecida,SP,3502507
67,90 e +,M,Aparecida,SP,3502507
893,00 a 04,H,Aparecida,SP,3502507
1023,05 a 09,H,Aparecida,SP,3502507
976,10 a 14,H,Aparecida,SP,3502507
1059,15 a 19,H,Aparecida,SP,3502507
1152,20 a 24,H,Aparecida,SP,3502507
1138,25 a 29,H,Aparecida,SP,3502507
1193,30 a 34,H,Aparecida,SP,3502507
1178,35 a 39,H,Aparecida,SP,3502507
1299,40 a 44,H,Aparecida,SP,3502507
1035,45 a 49,H,Aparecida,SP,3502507
1036,50 a 54,H,Aparecida,SP,3502507
994,55 a 59,H,Aparecida,SP,3502507
864,60 a 64,H,Aparecida,SP,3502507
725,65 a 69,H,Aparecida,SP,3502507
457,70 a 74,H,Aparecida,SP,3502507
320,75 a 79,H,Aparecida,SP,3502507
147,80 a 84,H,Aparecida,SP,3502507
87,85 a 89,H,Aparecida,SP,3502507
43,90 e +,H,Aparecida,SP,3502507
78,00 a 04,M,Aparecida d'Oeste,SP,3502606
96,05 a 09,M,Aparecida d'Oeste,SP,3502606
103,10 a 14,M,Aparecida d'Oeste,SP,3502606
111,15 a 19,M,Aparecida d'Oeste,SP,3502606
134,20 a 24,M,Aparecida d'Oeste,SP,3502606
110,25 a 29,M,Aparecida d'Oeste,SP,3502606
105,30 a 34,M,Aparecida d'Oeste,SP,3502606
122,35 a 39,M,Aparecida d'Oeste,SP,3502606
144,40 a 44,M,Aparecida d'Oeste,SP,3502606
159,45 a 49,M,Aparecida d'Oeste,SP,3502606
169,50 a 54,M,Aparecida d'Oeste,SP,3502606
168,55 a 59,M,Aparecida d'Oeste,SP,3502606
152,60 a 64,M,Aparecida d'Oeste,SP,3502606
133,65 a 69,M,Aparecida d'Oeste,SP,3502606
115,70 a 74,M,Aparecida d'Oeste,SP,3502606
71,75 a 79,M,Aparecida d'Oeste,SP,3502606
49,80 a 84,M,Aparecida d'Oeste,SP,3502606
27,85 a 89,M,Aparecida d'Oeste,SP,3502606
15,90 e +,M,Aparecida d'Oeste,SP,3502606
111,00 a 04,H,Aparecida d'Oeste,SP,3502606
124,05 a 09,H,Aparecida d'Oeste,SP,3502606
104,10 a 14,H,Aparecida d'Oeste,SP,3502606
118,15 a 19,H,Aparecida d'Oeste,SP,3502606
126,20 a 24,H,Aparecida d'Oeste,SP,3502606
118,25 a 29,H,Aparecida d'Oeste,SP,3502606
108,30 a 34,H,Aparecida d'Oeste,SP,3502606
109,35 a 39,H,Aparecida d'Oeste,SP,3502606
138,40 a 44,H,Aparecida d'Oeste,SP,3502606
148,45 a 49,H,Aparecida d'Oeste,SP,3502606
159,50 a 54,H,Aparecida d'Oeste,SP,3502606
160,55 a 59,H,Aparecida d'Oeste,SP,3502606
141,60 a 64,H,Aparecida d'Oeste,SP,3502606
129,65 a 69,H,Aparecida d'Oeste,SP,3502606
95,70 a 74,H,Aparecida d'Oeste,SP,3502606
61,75 a 79,H,Aparecida d'Oeste,SP,3502606
46,80 a 84,H,Aparecida d'Oeste,SP,3502606
25,85 a 89,H,Aparecida d'Oeste,SP,3502606
5,90 e +,H,Aparecida d'Oeste,SP,3502606
680,00 a 04,M,Apiaí,SP,3502705
843,05 a 09,M,Apiaí,SP,3502705
826,10 a 14,M,Apiaí,SP,3502705
873,15 a 19,M,Apiaí,SP,3502705
861,20 a 24,M,Apiaí,SP,3502705
875,25 a 29,M,Apiaí,SP,3502705
939,30 a 34,M,Apiaí,SP,3502705
900,35 a 39,M,Apiaí,SP,3502705
915,40 a 44,M,Apiaí,SP,3502705
891,45 a 49,M,Apiaí,SP,3502705
870,50 a 54,M,Apiaí,SP,3502705
746,55 a 59,M,Apiaí,SP,3502705
650,60 a 64,M,Apiaí,SP,3502705
500,65 a 69,M,Apiaí,SP,3502705
371,70 a 74,M,Apiaí,SP,3502705
273,75 a 79,M,Apiaí,SP,3502705
157,80 a 84,M,Apiaí,SP,3502705
85,85 a 89,M,Apiaí,SP,3502705
38,90 e +,M,Apiaí,SP,3502705
809,00 a 04,H,Apiaí,SP,3502705
872,05 a 09,H,Apiaí,SP,3502705
880,10 a 14,H,Apiaí,SP,3502705
945,15 a 19,H,Apiaí,SP,3502705
920,20 a 24,H,Apiaí,SP,3502705
930,25 a 29,H,Apiaí,SP,3502705
836,30 a 34,H,Apiaí,SP,3502705
849,35 a 39,H,Apiaí,SP,3502705
924,40 a 44,H,Apiaí,SP,3502705
