ano;cod_ibge;municipio;sexo;idade;populacao
2022;3549409;São Joaquim da Barra;Homens;40 a 44;2002
2022;3549409;São Joaquim da Barra;Homens;45 a 49;1718
2022;3549409;São Joaquim da Barra;Homens;50 a 54;1556
2022;3549409;São Joaquim da Barra;Homens;55 a 59;1366
2022;3549409;São Joaquim da Barra;Homens;60 a 64;1270
2022;3549409;São Joaquim da Barra;Homens;65 a 69;970
2022;3549409;São Joaquim da Barra;Homens;70 a 74;718
2022;3549409;São Joaquim da Barra;Homens;75 a 79;474
2022;3549409;São Joaquim da Barra;Homens;80 a 84;263
2022;3549409;São Joaquim da Barra;Homens;85 a 89;139
2022;3549409;São Joaquim da Barra;Homens;90 e +;60
2022;3549508;São José da Bela Vista;Mulheres;00 a 04;247
2022;3549508;São José da Bela Vista;Mulheres;05 a 09;253
2022;3549508;São José da Bela Vista;Mulheres;10 a 14;268
2022;3549508;São José da Bela Vista;Mulheres;15 a 19;298
2022;3549508;São José da Bela Vista;Mulheres;20 a 24;302
2022;3549508;São José da Bela Vista;Mulheres;25 a 29;291
2022;3549508;São José da Bela Vista;Mulheres;30 a 34;275
2022;3549508;São José da Bela Vista;Mulheres;35 a 39;255
2022;3549508;São José da Bela Vista;Mulheres;40 a 44;257
2022;3549508;São José da Bela Vista;Mulheres;45 a 49;241
2022;3549508;São José da Bela Vista;Mulheres;50 a 54;251
2022;3549508;São José da Bela Vista;Mulheres;55 a 59;207
2022;3549508;São José da Bela Vista;Mulheres;60 a 64;185
2022;3549508;São José da Bela Vista;Mulheres;65 a 69;151
2022;3549508;São José da Bela Vista;Mulheres;70 a 74;140
2022;3549508;São José da Bela Vista;Mulheres;75 a 79;81
2022;3549508;São José da Bela Vista;Mulheres;80 a 84;45
2022;3549508;São José da Bela Vista;Mulheres;85 a 89;29
2022;3549508;São José da Bela Vista;Mulheres;90 e +;24
2022;3549508;São José da Bela Vista;Homens;00 a 04;242
2022;3549508;São José da Bela Vista;Homens;05 a 09;264
2022;3549508;São José da Bela Vista;Homens;10 a 14;299
2022;3549508;São José da Bela Vista;Homens;15 a 19;320
2022;3549508;São José da Bela Vista;Homens;20 a 24;307
2022;3549508;São José da Bela Vista;Homens;25 a 29;304
2022;3549508;São José da Bela Vista;Homens;30 a 34;282
2022;3549508;São José da Bela Vista;Homens;35 a 39;268
2022;3549508;São José da Bela Vista;Homens;40 a 44;245
2022;3549508;São José da Bela Vista;Homens;45 a 49;254
2022;3549508;São José da Bela Vista;Homens;50 a 54;258
2022;3549508;São José da Bela Vista;Homens;55 a 59;208
2022;3549508;São José da Bela Vista;Homens;60 a 64;184
2022;3549508;São José da Bela Vista;Homens;65 a 69;144
2022;3549508;São José da Bela Vista;Homens;70 a 74;112
2022;3549508;São José da Bela Vista;Homens;75 a 79;72
2022;3549508;São José da Bela Vista;Homens;80 a 84;39
2022;3549508;São José da Bela Vista;Homens;85 a 89;20
2022;3549508;São José da Bela Vista;Homens;90 e +;4
2022;3549607;São José do Barreiro;Mulheres;00 a 04;113
2022;3549607;São José do Barreiro;Mulheres;05 a 09;125
2022;3549607;São José do Barreiro;Mulheres;10 a 14;110
2022;3549607;São José do Barreiro;Mulheres;15 a 19;125
2022;3549607;São José do Barreiro;Mulheres;20 a 24;127
2022;3549607;São José do Barreiro;Mulheres;25 a 29;115
2022;3549607;São José do Barreiro;Mulheres;30 a 34;130
2022;3549607;São José do Barreiro;Mulheres;35 a 39;137
2022;3549607;São José do Barreiro;Mulheres;40 a 44;136
2022;3549607;São José do Barreiro;Mulheres;45 a 49;128
2022;3549607;São José do Barreiro;Mulheres;50 a 54;141
2022;3549607;São José do Barreiro;Mulheres;55 a 59;139
2022;3549607;São José do Barreiro;Mulheres;60 a 64;117
2022;3549607;São José do Barreiro;Mulheres;65 a 69;98
2022;3549607;São José do Barreiro;Mulheres;70 a 74;61
2022;3549607;São José do Barreiro;Mulheres;75 a 79;49
2022;3549607;São José do Barreiro;Mulheres;80 a 84;40
2022;3549607;São José do Barreiro;Mulheres;85 a 89;21
2022;3549607;São José do Barreiro;Mulheres;90 e +;14
2022;3549607;São José do Barreiro;Homens;00 a 04;129
2022;3549607;São José do Barreiro;Homens;05 a 09;114
2022;3549607;São José do Barreiro;Homens;10 a 14;158
2022;3549607;São José do Barreiro;Homens;15 a 19;129
2022;3549607;São José do Barreiro;Homens;20 a 24;135
2022;3549607;São José do Barreiro;Homens;25 a 29;115
2022;3549607;São José do Barreiro;Homens;30 a 34;118
2022;3549607;São José do Barreiro;Homens;35 a 39;128
2022;3549607;São José do Barreiro;Homens;40 a 44;130
2022;3549607;São José do Barreiro;Homens;45 a 49;118
2022;3549607;São José do Barreiro;Homens;50 a 54;140
2022;3549607;São José do Barreiro;Homens;55 a 59;128
2022;3549607;São José do Barreiro;Homens;60 a 64;119
2022;3549607;São José do Barreiro;Homens;65 a 69;108
2022;3549607;São José do Barreiro;Homens;70 a 74;65
2022;3549607;São José do Barreiro;Homens;75 a 79;47
2022;3549607;São José do Barreiro;Homens;80 a 84;29
2022;3549607;São José do Barreiro;Homens;85 a 89;13
2022;3549607;São José do Barreiro;Homens;90 e +;4
2022;3549706;São José do Rio Pardo;Mulheres;00 a 04;1421
2022;3549706;São José do Rio Pardo;Mulheres;05 a 09;1588
2022;3549706;São José do Rio Pardo;Mulheres;10 a 14;1442
2022;3549706;São José do Rio Pardo;Mulheres;15 a 19;1415
2022;3549706;São José do Rio Pardo;Mulheres;20 a 24;1615
2022;3549706;São José do Rio Pardo;Mulheres;25 a 29;1803
2022;3549706;São José do Rio Pardo;Mulheres;30 a 34;1998
2022;3549706;São José do Rio Pardo;Mulheres;35 a 39;2090
2022;3549706;São José do Rio Pardo;Mulheres;40 a 44;2059
2022;3549706;São José do Rio Pardo;Mulheres;45 a 49;1768
2022;3549706;São José do Rio Pardo;Mulheres;50 a 54;1799
2022;3549706;São José do Rio Pardo;Mulheres;55 a 59;1821
2022;3549706;São José do Rio Pardo;Mulheres;60 a 64;1817
2022;3549706;São José do Rio Pardo;Mulheres;65 a 69;1503
2022;3549706;São José do Rio Pardo;Mulheres;70 a 74;1121
2022;3549706;São José do Rio Pardo;Mulheres;75 a 79;771
2022;3549706;São José do Rio Pardo;Mulheres;80 a 84;540
2022;3549706;São José do Rio Pardo;Mulheres;85 a 89;295
2022;3549706;São José do Rio Pardo;Mulheres;90 e +;174
2022;3549706;São José do Rio Pardo;Homens;00 a 04;1427
2022;3549706;São José do Rio Pardo;Homens;05 a 09;1543
2022;3549706;São José do Rio Pardo;Homens;10 a 14;1470
2022;3549706;São José do Rio Pardo;Homens;15 a 19;1556
2022;3549706;São José do Rio Pardo;Homens;20 a 24;1613
2022;3549706;São José do Rio Pardo;Homens;25 a 29;1744
2022;3549706;São José do Rio Pardo;Homens;30 a 34;1930
2022;3549706;São José do Rio Pardo;Homens;35 a 39;1991
2022;3549706;São José do Rio Pardo;Homens;40 a 44;2028
2022;3549706;São José do Rio Pardo;Homens;45 a 49;1541
2022;3549706;São José do Rio Pardo;Homens;50 a 54;1576
2022;3549706;São José do Rio Pardo;Homens;55 a 59;1561
2022;3549706;São José do Rio Pardo;Homens;60 a 64;1600
2022;3549706;São José do Rio Pardo;Homens;65 a 69;1355
2022;3549706;São José do Rio Pardo;Homens;70 a 74;970
2022;3549706;São José do Rio Pardo;Homens;75 a 79;620
2022;3549706;São José do Rio Pardo;Homens;80 a 84;365
2022;3549706;São José do Rio Pardo;Homens;85 a 89;200
2022;3549706;São José do Rio Pardo;Homens;90 e +;75
2022;3549805;São José do Rio Preto;Mulheres;00 a 04;12669
2022;3549805;São José do Rio Preto;Mulheres;05 a 09;13451
2022;3549805;São José do Rio Preto;Mulheres;10 a 14;13259
2022;3549805;São José do Rio Preto;Mulheres;15 a 19;13735
2022;3549805;São José do Rio Preto;Mulheres;20 a 24;17015
2022;3549805;São José do Rio Preto;Mulheres;25 a 29;18567
2022;3549805;São José do Rio Preto;Mulheres;30 a 34;19380
2022;3549805;São José do Rio Preto;Mulheres;35 a 39;20182
2022;3549805;São José do Rio Preto;Mulheres;40 a 44;20737
2022;3549805;São José do Rio Preto;Mulheres;45 a 49;17653
2022;3549805;São José do Rio Preto;Mulheres;50 a 54;16614
2022;3549805;São José do Rio Preto;Mulheres;55 a 59;16271
2022;3549805;São José do Rio Preto;Mulheres;60 a 64;14869
2022;3549805;São José do Rio Preto;Mulheres;65 a 69;12278
2022;3549805;São José do Rio Preto;Mulheres;70 a 74;9296
2022;3549805;São José do Rio Preto;Mulheres;75 a 79;6666
2022;3549805;São José do Rio Preto;Mulheres;80 a 84;4444
2022;3549805;São José do Rio Preto;Mulheres;85 a 89;2624
2022;3549805;São José do Rio Preto;Mulheres;90 e +;1461
2022;3549805;São José do Rio Preto;Homens;00 a 04;13137
2022;3549805;São José do Rio Preto;Homens;05 a 09;14136
2022;3549805;São José do Rio Preto;Homens;10 a 14;13791
2022;3549805;São José do Rio Preto;Homens;15 a 19;14003
2022;3549805;São José do Rio Preto;Homens;20 a 24;16812
2022;3549805;São José do Rio Preto;Homens;25 a 29;18182
2022;3549805;São José do Rio Preto;Homens;30 a 34;18978
2022;3549805;São José do Rio Preto;Homens;35 a 39;19274
2022;3549805;São José do Rio Preto;Homens;40 a 44;19374
2022;3549805;São José do Rio Preto;Homens;45 a 49;15809
2022;3549805;São José do Rio Preto;Homens;50 a 54;14663
2022;3549805;São José do Rio Preto;Homens;55 a 59;13310
2022;3549805;São José do Rio Preto;Homens;60 a 64;11969
2022;3549805;São José do Rio Preto;Homens;65 a 69;9286
2022;3549805;São José do Rio Preto;Homens;70 a 74;6928
2022;3549805;São José do Rio Preto;Homens;75 a 79;4657
2022;3549805;São José do Rio Preto;Homens;80 a 84;2868
2022;3549805;São José do Rio Preto;Homens;85 a 89;1401
2022;3549805;São José do Rio Preto;Homens;90 e +;644
2022;3549904;São José dos Campos;Mulheres;00 a 04;19545
2022;3549904;São José dos Campos;Mulheres;05 a 09;22027
2022;3549904;São José dos Campos;Mulheres;10 a 14;21573
2022;3549904;São José dos Campos;Mulheres;15 a 19;21643
2022;3549904;São José dos Campos;Mulheres;20 a 24;24652
2022;3549904;São José dos Campos;Mulheres;25 a 29;25640
2022;3549904;São José dos Campos;Mulheres;30 a 34;27780
2022;3549904;São José dos Campos;Mulheres;35 a 39;29870
2022;3549904;São José dos Campos;Mulheres;40 a 44;31141
2022;3549904;São José dos Campos;Mulheres;45 a 49;25827
2022;3549904;São José dos Campos;Mulheres;50 a 54;23437
2022;3549904;São José dos Campos;Mulheres;55 a 59;22468
2022;3549904;São José dos Campos;Mulheres;60 a 64;20413
2022;3549904;São José dos Campos;Mulheres;65 a 69;16600
2022;3549904;São José dos Campos;Mulheres;70 a 74;12226
2022;3549904;São José dos Campos;Mulheres;75 a 79;7828
2022;3549904;São José dos Campos;Mulheres;80 a 84;4727
2022;3549904;São José dos Campos;Mulheres;85 a 89;2659
2022;3549904;São José dos Campos;Mulheres;90 e +;1639
2022;3549904;São José dos Campos;Homens;00 a 04;20442
2022;3549904;São José dos Campos;Homens;05 a 09;22933
2022;3549904;São José dos Campos;Homens;10 a 14;22335
2022;3549904;São José dos Campos;Homens;15 a 19;22726
2022;3549904;São José dos Campos;Homens;20 a 24;25154
2022;3549904;São José dos Campos;Homens;25 a 29;24915
2022;3549904;São José dos Campos;Homens;30 a 34;26157
2022;3549904;São José dos Campos;Homens;35 a 39;27734
2022;3549904;São José dos Campos;Homens;40 a 44;28317
2022;3549904;São José dos Campos;Homens;45 a 49;23336
2022;3549904;São José dos Campos;Homens;50 a 54;21040
2022;3549904;São José dos Campos;Homens;55 a 59;18869
2022;3549904;São José dos Campos;Homens;60 a 64;16576
2022;3549904;São José dos Campos;Homens;65 a 69;13642
2022;3549904;São José dos Campos;Homens;70 a 74;9947
2022;3549904;São José dos Campos;Homens;75 a 79;5990
2022;3549904;São José dos Campos;Homens;80 a 84;3124
2022;3549904;São José dos Campos;Homens;85 a 89;1385
2022;3549904;São José dos Campos;Homens;90 e +;737
2022;3549953;São Lourenço da Serra;Mulheres;00 a 04;465
2022;3549953;São Lourenço da Serra;Mulheres;05 a 09;531
2022;3549953;São Lourenço da Serra;Mulheres;10 a 14;478
2022;3549953;São Lourenço da Serra;Mulheres;15 a 19;529
2022;3549953;São Lourenço da Serra;Mulheres;20 a 24;562
2022;3549953;São Lourenço da Serra;Mulheres;25 a 29;580
2022;3549953;São Lourenço da Serra;Mulheres;30 a 34;572
2022;3549953;São Lourenço da Serra;Mulheres;35 a 39;589
2022;3549953;São Lourenço da Serra;Mulheres;40 a 44;678
2022;3549953;São Lourenço da Serra;Mulheres;45 a 49;587
2022;3549953;São Lourenço da Serra;Mulheres;50 a 54;561
2022;3549953;São Lourenço da Serra;Mulheres;55 a 59;483
2022;3549953;São Lourenço da Serra;Mulheres;60 a 64;427
2022;3549953;São Lourenço da Serra;Mulheres;65 a 69;367
2022;3549953;São Lourenço da Serra;Mulheres;70 a 74;252
2022;3549953;São Lourenço da Serra;Mulheres;75 a 79;144
2022;3549953;São Lourenço da Serra;Mulheres;80 a 84;98
2022;3549953;São Lourenço da Serra;Mulheres;85 a 89;69
2022;3549953;São Lourenço da Serra;Mulheres;90 e +;37
2022;3549953;São Lourenço da Serra;Homens;00 a 04;495
2022;3549953;São Lourenço da Serra;Homens;05 a 09;556
2022;3549953;São Lourenço da Serra;Homens;10 a 14;551
2022;3549953;São Lourenço da Serra;Homens;15 a 19;568
2022;3549953;São Lourenço da Serra;Homens;20 a 24;632
2022;3549953;São Lourenço da Serra;Homens;25 a 29;537
2022;3549953;São Lourenço da Serra;Homens;30 a 34;556
2022;3549953;São Lourenço da Serra;Homens;35 a 39;588
2022;3549953;São Lourenço da Serra;Homens;40 a 44;611
2022;3549953;São Lourenço da Serra;Homens;45 a 49;562
2022;3549953;São Lourenço da Serra;Homens;50 a 54;570
2022;3549953;São Lourenço da Serra;Homens;55 a 59;514
2022;3549953;São Lourenço da Serra;Homens;60 a 64;405
2022;3549953;São Lourenço da Serra;Homens;65 a 69;371
2022;3549953;São Lourenço da Serra;Homens;70 a 74;264
2022;3549953;São Lourenço da Serra;Homens;75 a 79;150
2022;3549953;São Lourenço da Serra;Homens;80 a 84;79
2022;3549953;São Lourenço da Serra;Homens;85 a 89;32
2022;3549953;São Lourenço da Serra;Homens;90 e +;17
2022;3550001;São Luiz do Paraitinga;Mulheres;00 a 04;257
2022;3550001;São Luiz do Paraitinga;Mulheres;05 a 09;272
2022;3550001;São Luiz do Paraitinga;Mulheres;10 a 14;260
2022;3550001;São Luiz do Paraitinga;Mulheres;15 a 19;288
2022;3550001;São Luiz do Paraitinga;Mulheres;20 a 24;272
2022;3550001;São Luiz do Paraitinga;Mulheres;25 a 29;320
2022;3550001;São Luiz do Paraitinga;Mulheres;30 a 34;340
2022;3550001;São Luiz do Paraitinga;Mulheres;35 a 39;364
2022;3550001;São Luiz do Paraitinga;Mulheres;40 a 44;362
2022;3550001;São Luiz do Paraitinga;Mulheres;45 a 49;367
2022;3550001;São Luiz do Paraitinga;Mulheres;50 a 54;409
2022;3550001;São Luiz do Paraitinga;Mulheres;55 a 59;397
2022;3550001;São Luiz do Paraitinga;Mulheres;60 a 64;368
2022;3550001;São Luiz do Paraitinga;Mulheres;65 a 69;291
2022;3550001;São Luiz do Paraitinga;Mulheres;70 a 74;206
2022;3550001;São Luiz do Paraitinga;Mulheres;75 a 79;165
2022;3550001;São Luiz do Paraitinga;Mulheres;80 a 84;107
2022;3550001;São Luiz do Paraitinga;Mulheres;85 a 89;48
2022;3550001;São Luiz do Paraitinga;Mulheres;90 e +;28
2022;3550001;São Luiz do Paraitinga;Homens;00 a 04;247
2022;3550001;São Luiz do Paraitinga;Homens;05 a 09;272
2022;3550001;São Luiz do Paraitinga;Homens;10 a 14;294
2022;3550001;São Luiz do Paraitinga;Homens;15 a 19;316
2022;3550001;São Luiz do Paraitinga;Homens;20 a 24;334
2022;3550001;São Luiz do Paraitinga;Homens;25 a 29;330
2022;3550001;São Luiz do Paraitinga;Homens;30 a 34;314
2022;3550001;São Luiz do Paraitinga;Homens;35 a 39;358
2022;3550001;São Luiz do Paraitinga;Homens;40 a 44;350
2022;3550001;São Luiz do Paraitinga;Homens;45 a 49;368
2022;3550001;São Luiz do Paraitinga;Homens;50 a 54;379
2022;3550001;São Luiz do Paraitinga;Homens;55 a 59;415
2022;3550001;São Luiz do Paraitinga;Homens;60 a 64;375
2022;3550001;São Luiz do Paraitinga;Homens;65 a 69;331
2022;3550001;São Luiz do Paraitinga;Homens;70 a 74;217
2022;3550001;São Luiz do Paraitinga;Homens;75 a 79;144
2022;3550001;São Luiz do Paraitinga;Homens;80 a 84;92
2022;3550001;São Luiz do Paraitinga;Homens;85 a 89;65
2022;3550001;São Luiz do Paraitinga;Homens;90 e +;15
2022;3550100;São Manuel;Mulheres;00 a 04;1035
2022;3550100;São Manuel;Mulheres;05 a 09;1130
2022;3550100;São Manuel;Mulheres;10 a 14;1149
2022;3550100;São Manuel;Mulheres;15 a 19;1166
2022;3550100;São Manuel;Mulheres;20 a 24;1260
2022;3550100;São Manuel;Mulheres;25 a 29;1305
2022;3550100;São Manuel;Mulheres;30 a 34;1413
2022;3550100;São Manuel;Mulheres;35 a 39;1433
2022;3550100;São Manuel;Mulheres;40 a 44;1556
2022;3550100;São Manuel;Mulheres;45 a 49;1400
2022;3550100;São Manuel;Mulheres;50 a 54;1355
2022;3550100;São Manuel;Mulheres;55 a 59;1144
2022;3550100;São Manuel;Mulheres;60 a 64;1077
2022;3550100;São Manuel;Mulheres;65 a 69;899
2022;3550100;São Manuel;Mulheres;70 a 74;678
2022;3550100;São Manuel;Mulheres;75 a 79;439
2022;3550100;São Manuel;Mulheres;80 a 84;317
2022;3550100;São Manuel;Mulheres;85 a 89;177
2022;3550100;São Manuel;Mulheres;90 e +;90
2022;3550100;São Manuel;Homens;00 a 04;1025
2022;3550100;São Manuel;Homens;05 a 09;1176
2022;3550100;São Manuel;Homens;10 a 14;1164
2022;3550100;São Manuel;Homens;15 a 19;1207
2022;3550100;São Manuel;Homens;20 a 24;1309
2022;3550100;São Manuel;Homens;25 a 29;1332
2022;3550100;São Manuel;Homens;30 a 34;1399
2022;3550100;São Manuel;Homens;35 a 39;1448
2022;3550100;São Manuel;Homens;40 a 44;1455
2022;3550100;São Manuel;Homens;45 a 49;1462
2022;3550100;São Manuel;Homens;50 a 54;1206
2022;3550100;São Manuel;Homens;55 a 59;1060
2022;3550100;São Manuel;Homens;60 a 64;1016
2022;3550100;São Manuel;Homens;65 a 69;746
2022;3550100;São Manuel;Homens;70 a 74;553
2022;3550100;São Manuel;Homens;75 a 79;357
2022;3550100;São Manuel;Homens;80 a 84;203
2022;3550100;São Manuel;Homens;85 a 89;105
2022;3550100;São Manuel;Homens;90 e +;43
2022;3550209;São Miguel Arcanjo;Mulheres;00 a 04;959
2022;3550209;São Miguel Arcanjo;Mulheres;05 a 09;1044
2022;3550209;São Miguel Arcanjo;Mulheres;10 a 14;1057
2022;3550209;São Miguel Arcanjo;Mulheres;15 a 19;1090
2022;3550209;São Miguel Arcanjo;Mulheres;20 a 24;1163
2022;3550209;São Miguel Arcanjo;Mulheres;25 a 29;1104
2022;3550209;São Miguel Arcanjo;Mulheres;30 a 34;1123
2022;3550209;São Miguel Arcanjo;Mulheres;35 a 39;1158
2022;3550209;São Miguel Arcanjo;Mulheres;40 a 44;1262
2022;3550209;São Miguel Arcanjo;Mulheres;45 a 49;1039
2022;3550209;São Miguel Arcanjo;Mulheres;50 a 54;1100
2022;3550209;São Miguel Arcanjo;Mulheres;55 a 59;987
2022;3550209;São Miguel Arcanjo;Mulheres;60 a 64;875
2022;3550209;São Miguel Arcanjo;Mulheres;65 a 69;685
2022;3550209;São Miguel Arcanjo;Mulheres;70 a 74;499
2022;3550209;São Miguel Arcanjo;Mulheres;75 a 79;339
2022;3550209;São Miguel Arcanjo;Mulheres;80 a 84;227
2022;3550209;São Miguel Arcanjo;Mulheres;85 a 89;121
2022;3550209;São Miguel Arcanjo;Mulheres;90 e +;69
2022;3550209;São Miguel Arcanjo;Homens;00 a 04;991
2022;3550209;São Miguel Arcanjo;Homens;05 a 09;1114
2022;3550209;São Miguel Arcanjo;Homens;10 a 14;1144
2022;3550209;São Miguel Arcanjo;Homens;15 a 19;1180
2022;3550209;São Miguel Arcanjo;Homens;20 a 24;1181
2022;3550209;São Miguel Arcanjo;Homens;25 a 29;1154
2022;3550209;São Miguel Arcanjo;Homens;30 a 34;1152
2022;3550209;São Miguel Arcanjo;Homens;35 a 39;1190
2022;3550209;São Miguel Arcanjo;Homens;40 a 44;1261
2022;3550209;São Miguel Arcanjo;Homens;45 a 49;1060
2022;3550209;São Miguel Arcanjo;Homens;50 a 54;1108
2022;3550209;São Miguel Arcanjo;Homens;55 a 59;969
2022;3550209;São Miguel Arcanjo;Homens;60 a 64;840
2022;3550209;São Miguel Arcanjo;Homens;65 a 69;635
2022;3550209;São Miguel Arcanjo;Homens;70 a 74;488
2022;3550209;São Miguel Arcanjo;Homens;75 a 79;348
2022;3550209;São Miguel Arcanjo;Homens;80 a 84;191
2022;3550209;São Miguel Arcanjo;Homens;85 a 89;98
2022;3550209;São Miguel Arcanjo;Homens;90 e +;34
2022;3550308;São Paulo;Mulheres;00 a 04;294791
2022;3550308;São Paulo;Mulheres;05 a 09;334810
2022;3550308;São Paulo;Mulheres;10 a 14;328793
2022;3550308;São Paulo;Mulheres;15 a 19;352644
2022;3550308;São Paulo;Mulheres;20 a 24;420856
2022;3550308;São Paulo;Mulheres;25 a 29;447028
2022;3550308;São Paulo;Mulheres;30 a 34;456521
2022;3550308;São Paulo;Mulheres;35 a 39;494031
2022;3550308;São Paulo;Mulheres;40 a 44;503688
2022;3550308;São Paulo;Mulheres;45 a 49;438244
2022;3550308;São Paulo;Mulheres;50 a 54;407713
2022;3550308;São Paulo;Mulheres;55 a 59;377078
2022;3550308;São Paulo;Mulheres;60 a 64;343747
2022;3550308;São Paulo;Mulheres;65 a 69;285396
2022;3550308;São Paulo;Mulheres;70 a 74;221122
2022;3550308;São Paulo;Mulheres;75 a 79;151583
2022;3550308;São Paulo;Mulheres;80 a 84;103551
2022;3550308;São Paulo;Mulheres;85 a 89;62724
2022;3550308;São Paulo;Mulheres;90 e +;40984
2022;3550308;São Paulo;Homens;00 a 04;305140
2022;3550308;São Paulo;Homens;05 a 09;347634
2022;3550308;São Paulo;Homens;10 a 14;342138
2022;3550308;São Paulo;Homens;15 a 19;368143
2022;3550308;São Paulo;Homens;20 a 24;424283
2022;3550308;São Paulo;Homens;25 a 29;435837
2022;3550308;São Paulo;Homens;30 a 34;432047
2022;3550308;São Paulo;Homens;35 a 39;448643
2022;3550308;São Paulo;Homens;40 a 44;443767
2022;3550308;São Paulo;Homens;45 a 49;374613
2022;3550308;São Paulo;Homens;50 a 54;345129
2022;3550308;São Paulo;Homens;55 a 59;305368
2022;3550308;São Paulo;Homens;60 a 64;262672
2022;3550308;São Paulo;Homens;65 a 69;205564
2022;3550308;São Paulo;Homens;70 a 74;149325
2022;3550308;São Paulo;Homens;75 a 79;93321
2022;3550308;São Paulo;Homens;80 a 84;58224
2022;3550308;São Paulo;Homens;85 a 89;29878
2022;3550308;São Paulo;Homens;90 e +;14969
2022;3550407;São Pedro;Mulheres;00 a 04;985
2022;3550407;São Pedro;Mulheres;05 a 09;1094
2022;3550407;São Pedro;Mulheres;10 a 14;1035
2022;3550407;São Pedro;Mulheres;15 a 19;1149
2022;3550407;São Pedro;Mulheres;20 a 24;1244
2022;3550407;São Pedro;Mulheres;25 a 29;1197
2022;3550407;São Pedro;Mulheres;30 a 34;1269
2022;3550407;São Pedro;Mulheres;35 a 39;1479
2022;3550407;São Pedro;Mulheres;40 a 44;1553
2022;3550407;São Pedro;Mulheres;45 a 49;1390
2022;3550407;São Pedro;Mulheres;50 a 54;1330
2022;3550407;São Pedro;Mulheres;55 a 59;1316
2022;3550407;São Pedro;Mulheres;60 a 64;1296
2022;3550407;São Pedro;Mulheres;65 a 69;1033
2022;3550407;São Pedro;Mulheres;70 a 74;910
2022;3550407;São Pedro;Mulheres;75 a 79;678
2022;3550407;São Pedro;Mulheres;80 a 84;385
2022;3550407;São Pedro;Mulheres;85 a 89;242
2022;3550407;São Pedro;Mulheres;90 e +;122
2022;3550407;São Pedro;Homens;00 a 04;1024
2022;3550407;São Pedro;Homens;05 a 09;1196
2022;3550407;São Pedro;Homens;10 a 14;1197
2022;3550407;São Pedro;Homens;15 a 19;1267
2022;3550407;São Pedro;Homens;20 a 24;1279
2022;3550407;São Pedro;Homens;25 a 29;1214
2022;3550407;São Pedro;Homens;30 a 34;1230
2022;3550407;São Pedro;Homens;35 a 39;1336
2022;3550407;São Pedro;Homens;40 a 44;1445
2022;3550407;São Pedro;Homens;45 a 49;1329
2022;3550407;São Pedro;Homens;50 a 54;1220
2022;3550407;São Pedro;Homens;55 a 59;1070
2022;3550407;São Pedro;Homens;60 a 64;1099
2022;3550407;São Pedro;Homens;65 a 69;929
2022;3550407;São Pedro;Homens;70 a 74;744
2022;3550407;São Pedro;Homens;75 a 79;493
2022;3550407;São Pedro;Homens;80 a 84;282
2022;3550407;São Pedro;Homens;85 a 89;133
2022;3550407;São Pedro;Homens;90 e +;62
2022;3550506;São Pedro do Turvo;Mulheres;00 a 04;236
2022;3550506;São Pedro do Turvo;Mulheres;05 a 09;250
2022;3550506;São Pedro do Turvo;Mulheres;10 a 14;217
2022;3550506;São Pedro do Turvo;Mulheres;15 a 19;257
2022;3550506;São Pedro do Turvo;Mulheres;20 a 24;263
2022;3550506;São Pedro do Turvo;Mulheres;25 a 29;214
2022;3550506;São Pedro do Turvo;Mulheres;30 a 34;251
2022;3550506;São Pedro do Turvo;Mulheres;35 a 39;270
2022;3550506;São Pedro do Turvo;Mulheres;40 a 44;258
2022;3550506;São Pedro do Turvo;Mulheres;45 a 49;211
2022;3550506;São Pedro do Turvo;Mulheres;50 a 54;238
2022;3550506;São Pedro do Turvo;Mulheres;55 a 59;243
2022;3550506;São Pedro do Turvo;Mulheres;60 a 64;178
2022;3550506;São Pedro do Turvo;Mulheres;65 a 69;167
2022;3550506;São Pedro do Turvo;Mulheres;70 a 74;136
2022;3550506;São Pedro do Turvo;Mulheres;75 a 79;108
2022;3550506;São Pedro do Turvo;Mulheres;80 a 84;48
2022;3550506;São Pedro do Turvo;Mulheres;85 a 89;36
2022;3550506;São Pedro do Turvo;Mulheres;90 e +;10
2022;3550506;São Pedro do Turvo;Homens;00 a 04;247
2022;3550506;São Pedro do Turvo;Homens;05 a 09;232
2022;3550506;São Pedro do Turvo;Homens;10 a 14;261
2022;3550506;São Pedro do Turvo;Homens;15 a 19;273
2022;3550506;São Pedro do Turvo;Homens;20 a 24;248
2022;3550506;São Pedro do Turvo;Homens;25 a 29;249
2022;3550506;São Pedro do Turvo;Homens;30 a 34;232
2022;3550506;São Pedro do Turvo;Homens;35 a 39;249
2022;3550506;São Pedro do Turvo;Homens;40 a 44;292
2022;3550506;São Pedro do Turvo;Homens;45 a 49;224
2022;3550506;São Pedro do Turvo;Homens;50 a 54;239
2022;3550506;São Pedro do Turvo;Homens;55 a 59;239
2022;3550506;São Pedro do Turvo;Homens;60 a 64;188
2022;3550506;São Pedro do Turvo;Homens;65 a 69;165
2022;3550506;São Pedro do Turvo;Homens;70 a 74;130
2022;3550506;São Pedro do Turvo;Homens;75 a 79;89
2022;3550506;São Pedro do Turvo;Homens;80 a 84;35
2022;3550506;São Pedro do Turvo;Homens;85 a 89;17
2022;3550506;São Pedro do Turvo;Homens;90 e +;17
2022;3550605;São Roque;Mulheres;00 a 04;2173
